,Index,Vol.Index,Hist_30D,Hist_90D,Phist_30D
2005-08-31,12413.6,15.61,11.36,10.76,7.908593158
2005-08-30,12453.14,16.21,11.27,10.89,7.920092885
2005-08-29,12309.83,16.22,10.87,10.75,7.894658756
2005-08-26,12439.48,15.43,10.22,10.7,7.802849387
2005-08-25,12405.16,15.4,10.24,12.71,7.750095682
2005-08-24,12502.26,16.71,10,12.99,7.729245117
2005-08-23,12472.93,16.62,10.12,13.04,7.666109078
2005-08-22,12452.51,16.47,10.12,13.06,7.44794528
2005-08-19,12291.73,14.44,9.81,12.94,7.276664958
2005-08-18,12307.37,15.07,9.84,13.08,7.223528582
2005-08-17,12273.12,15.8,9.89,13.1,7.224113565
2005-08-16,12315.67,15.26,9.79,13.09,7.129497329
2005-08-15,12256.55,15.21,9.86,13.09,7.099124576
2005-08-12,12261.68,15.43,9.84,13.17,7.262570235
2005-08-11,12263.32,16.23,9.84,13.2,7.168315621
2005-08-10,12098.08,15.12,9.17,13.03,7.007579092
2005-08-09,11900.32,14.49,8.02,12.81,6.868691969
2005-08-08,11778.98,15.08,7.87,12.71,6.531737534
2005-08-05,11766.48,15.01,8.62,13.02,6.03638273
2005-08-04,11883.31,14.42,8.09,12.92,5.720358654
2005-08-03,11981.8,14.18,7.58,12.84,5.706999079
2005-08-02,11940.2,13.66,7.64,12.83,5.686427923
2005-08-01,11946.92,13.47,7.62,12.92,5.757883976
2005-07-29,11899.6,12.83,7.67,12.91,5.72662001
2005-07-28,11858.31,11.85,7.96,12.98,5.704295104
2005-07-27,11835.08,11.89,7.96,13.06,5.791166457
2005-07-26,11737.96,12.15,7.87,13,5.703914232
2005-07-25,11762.65,12.66,7.81,13,5.75551317
2005-07-22,11695.05,12.82,7.69,13.01,6.178249426
2005-07-21,11786.73,12.08,7.92,12.97,6.401058444
2005-07-20,11789.35,11.7,8.76,13.05,6.450719214
2005-07-19,11764.84,11.68,8.85,13.1,6.514719454
2005-07-15,11758.68,11.44,9.05,13.11,6.625221513
2005-07-14,11764.26,11.28,9.11,13.13,6.673114511
2005-07-13,11659.84,11.63,8.81,13.04,6.752708801
2005-07-12,11692.14,11.81,8.89,13.05,6.92234204
2005-07-11,11674.79,11.84,8.95,13.05,6.95340945
2005-07-08,11565.99,12.55,8.59,12.97,7.109112946
2005-07-07,11590.14,12.2,8.7,13.02,7.16494973
2005-07-06,11603.53,11.78,9.57,13.15,7.226893527
2005-07-05,11616.7,11.37,9.53,13.16,7.474674341
2005-07-04,11651.55,11.06,10.16,13.23,7.588401192
2005-07-01,11630.13,11.79,10.22,13.25,7.752588031
2005-06-30,11584.01,12.52,10.59,13.23,7.624038092
2005-06-29,11577.44,12.81,10.7,13.28,7.94851343
2005-06-28,11513.83,13.02,12.3,13.25,7.996200195
2005-06-27,11414.28,12.43,12.13,13.18,9.000089065
2005-06-24,11537.03,12.67,12.18,13.06,9.120755317
2005-06-23,11576.75,12.19,12.53,13.1,9.167324725
2005-06-22,11547.28,13.14,12.59,13.14,9.199167759
2005-06-21,11488.74,14.03,12.64,13.12,9.124965742
2005-06-20,11483.35,13.96,12.71,13.12,9.196188518
2005-06-17,11514.03,13.84,12.68,13.27,9.192218329
2005-06-16,11416.38,13.23,12.49,13.2,9.250928657
2005-06-15,11415.88,12.84,13.42,13.21,9.378881613
2005-06-14,11335.92,12.24,13.31,13.15,9.491743997
2005-06-13,11311.51,12.46,13.31,13.15,9.513065609
2005-06-10,11304.23,12.46,13.35,13.19,9.505203044
2005-06-09,11160.88,13.18,12.88,13,9.305744886
2005-06-08,11281.03,12.9,12.43,12.89,9.133235516
2005-06-07,11217.45,12.75,12.43,12.94,9.746053069
2005-06-06,11270.62,13.14,12.7,12.92,9.938133267
2005-06-03,11300.05,13.04,12.67,12.93,10.01819986
2005-06-02,11280.05,13.33,13.08,12.95,11.01642581
2005-06-01,11329.67,13.45,17.66,13.05,11.07110575
2005-05-31,11276.59,13.77,18.27,13.03,11.05804395
2005-05-30,11266.33,14.22,18.34,13.06,11.13079467
2005-05-27,11192.33,14.28,18.19,13.03,11.12508981
2005-05-26,11027.94,15.26,17.53,12.83,11.11239971
2005-05-25,11014.43,15.99,17.68,12.9,11.11007282
2005-05-24,11133.65,14.74,17.65,12.84,10.97250748
2005-05-23,11158.65,14.33,17.65,12.94,10.93161467
2005-05-20,11037.29,16.36,17.32,12.82,10.88641311
2005-05-19,11077.16,15.74,17.64,12.84,10.84545252
2005-05-18,10835.41,16.83,16.02,12.29,10.8749958
2005-05-17,10825.39,17.46,16.14,12.3,10.87964964
2005-05-16,10947.22,17.53,16.27,12.28,10.05356465
2005-05-13,11049.11,16.98,16.11,12.2,10.5517248
2005-05-12,11077.94,16.81,16.71,12.23,10.58493316
2005-05-11,11120.7,16.31,16.76,12.22,10.5851458
2005-05-10,11159.46,14.83,16.78,12.44,10.63808495
2005-05-09,11171.32,14.66,16.79,12.5,10.7624746
2005-05-06,11192.17,14.94,16.92,12.5,10.72461567
2005-05-02,11002.11,16.5,15.86,12.16,10.8201883
2005-04-28,11008.9,16.44,16.22,12.39,10.67466051
2005-04-27,11005.42,15.96,16.29,12.4,10.5795851
2005-04-26,11035.83,15.61,16.42,12.41,10.71059977
2005-04-25,11073.77,15.5,16.42,12.55,10.77043824
2005-04-22,11045.95,15.68,16.39,12.55,10.8272609
2005-04-21,10984.39,16.99,16.36,12.52,10.82727877
2005-04-20,11088.58,17.41,16.33,12.69,10.25367186
2005-04-19,11065.86,18.07,16.51,12.73,10.02827612
2005-04-18,10938.44,20.75,15.92,12.69,9.894271419
2005-04-15,11370.69,14.51,11.57,10.89,8.828300617
2005-04-14,11563.17,13.71,10.57,10.59,8.691802447
2005-04-13,11637.52,11.44,10.51,10.9,8.577056323
2005-04-12,11670.3,11.73,10.53,11.05,8.449029788
2005-04-11,11745.64,12.37,10.41,11.07,8.33371769
2005-04-08,11874.75,12.34,10.04,11.09,8.30801521
2005-04-07,11810.99,11.53,10.42,11.13,8.275668155
2005-04-06,11827.16,11.75,10.41,11.12,8.21480568
2005-04-05,11774.31,11.48,10.72,11.11,8.177112147
2005-04-04,11667.54,11.18,10.48,11.65,8.087308623
2005-04-01,11723.63,12.55,10.38,11.61,8.185586639
2005-03-31,11668.95,14.17,10.48,11.62,7.856832357
2005-03-30,11565.88,15.54,10.14,11.54,7.91026894
2005-03-29,11599.82,15.03,10.17,11.58,7.784620617
2005-03-28,11792.3,13.45,8.82,11.63,6.906481375
2005-03-25,11761.1,13.32,9,11.91,7.043987232
2005-03-24,11745.97,14.26,9.2,12.16,7.072601336
2005-03-23,11739.12,14.09,9.23,12.17,6.921484318
2005-03-22,11841.97,13.29,8.77,12.06,6.970688304
2005-03-18,11879.81,12.76,9.28,12.12,7.129118484
2005-03-17,11775.5,12.69,9.07,12.15,7.029649698
2005-03-16,11873.18,12.64,8.64,12.08,7.023448449
2005-03-15,11821.09,12.9,8.59,12.27,7.065311151
2005-03-14,11850.25,14.44,8.53,12.28,7.477635306
2005-03-11,11923.89,14.48,8.29,12.31,7.554147027
2005-03-10,11864.91,14.47,8.3,12.52,7.412066324
2005-03-09,11966.69,15.22,7.84,12.41,7.319597617
2005-03-08,11886.91,15.39,7.98,12.37,7.279245602
2005-03-07,11925.36,15.65,7.88,12.8,7.36418415
2005-03-04,11873.05,14.4,7.89,12.81,7.391018354
2005-03-03,11856.46,14.37,8.09,12.92,7.297965476
2005-03-02,11813.71,14.8,8.87,13.26,7.363734192
2005-03-01,11780.53,13.73,8.89,13.33,7.506957289
2005-02-28,11740.6,13.48,9.07,13.33,7.555531791
2005-02-25,11658.25,13.43,8.93,13.31,7.956635444
2005-02-24,11531.15,14.39,8.58,13.44,7.909207226
2005-02-23,11500.18,15.66,8.95,13.44,8.014657348
2005-02-22,11597.71,14.26,8.87,13.55,8.068809379
2005-02-21,11651.02,13.81,9.15,13.52,8.151869283
2005-02-18,11660.12,14.38,9.31,13.53,8.33350788
2005-02-17,11582.72,14.5,9.21,13.57,8.232598619
2005-02-16,11601.68,15.08,9.46,13.57,8.361227376
2005-02-15,11646.49,15.09,9.39,14.26,8.244281268
2005-02-14,11632.2,14.66,9.76,14.47,8.420096252
2005-02-10,11553.56,14.94,9.67,14.44,8.551981263
2005-02-09,11473.35,14.99,9.58,14.41,8.336390462
2005-02-08,11490.43,15.56,9.56,14.43,8.312478524
2005-02-07,11499.86,15.11,10.37,14.44,8.302529309
2005-02-04,11360.4,13.03,9.98,14.44,8.043337611
2005-02-03,11389.35,13.47,9.93,14.47,7.989699678
2005-02-02,11407.14,14.07,9.91,14.47,8.508763516
2005-02-01,11384.4,14.23,10.64,14.49,8.652198052
2005-01-31,11387.59,15.41,10.71,14.5,8.627031894
2005-01-28,11320.58,14.09,10.65,14.62,8.283626735
2005-01-27,11341.31,14.31,11.04,14.63,8.145368392
2005-01-26,11376.57,14.67,10.94,14.84,8.221078673
2005-01-25,11276.91,14.9,10.79,14.84,8.725097358
2005-01-24,11289.49,15.13,11.88,14.93,8.958404469
2005-01-21,11238.37,15.17,11.93,14.91,9.116464012
2005-01-20,11284.77,15.48,12.29,14.92,9.118405907
2005-01-19,11405.34,16.38,12.11,15.18,9.073973617
2005-01-18,11423.26,17.3,12.33,15.32,9.064240275
2005-01-17,11487.1,17.79,13.02,15.29,9.004756042
2005-01-14,11438.39,16.93,13.55,15.29,9.015333662
2005-01-13,11358.22,16.49,13.7,15.33,9.040743918
2005-01-12,11453.39,17.18,13.83,15.27,9.152287207
2005-01-11,11539.99,16.87,13.74,15.25,9.12317373
2005-01-07,11433.24,16.75,13.56,15.18,9.139110845
2005-01-06,11492.26,17.08,13.39,15.3,9.505295338
2005-01-05,11437.52,17.41,15.05,15.29,9.414469434
2005-01-04,11517.75,17.41,14.85,15.27,9.769435317
2004-12-30,11488.76,17.39,14.94,15.27,9.665124495
2004-12-29,11381.56,17.99,14.76,15.32,9.845200273
2004-12-28,11424.13,17.52,14.83,15.31,9.98306567
2004-12-27,11362.35,17.33,15.73,15.3,10.27422409
2004-12-24,11365.48,16.58,16.33,15.35,10.73410377
2004-12-22,11209.44,16.59,16.49,15.78,10.7322923
2004-12-21,11125.92,17.18,16.37,15.74,10.81388772
2004-12-20,11103.42,17.37,16.37,15.8,10.94211901
2004-12-17,11078.32,16.45,16.51,15.81,10.89593147
2004-12-16,10924.37,16.84,16.27,15.66,10.42631653
2004-12-15,10956.46,17.26,16.32,15.71,10.46320945
2004-12-14,10915.58,16.77,16.82,15.72,10.41395636
2004-12-13,10789.25,16.21,16.5,15.71,10.32862833
2004-12-10,10756.8,16.61,16.63,15.75,10.38573306
2004-12-09,10776.63,16.62,17.24,15.82,10.44799519
2004-12-08,10941.37,15.98,16.56,15.95,10.04518613
2004-12-07,10873.63,16.4,16.48,15.96,10.06821516
2004-12-06,10981.96,16.15,17.17,16.1,9.911798027
2004-12-03,11074.89,16.35,17.03,16.16,10.13842361
2004-12-02,10973.07,17.02,17.06,16.08,10.34933939
2004-12-01,10784.25,16.36,16.93,15.86,10.34753643
2004-11-30,10899.25,17.09,16.91,15.91,10.40996045
2004-11-29,10977.89,17.45,16.77,16.1,10.45319464
2004-11-26,10833.75,15.93,16.31,16.14,10.26704773
2004-11-25,10900.34,16.02,16.76,16.12,10.25636466
2004-11-24,10872.33,16.71,16.73,16.14,10.39413298
2004-11-22,10849.39,17.05,17.08,16.54,10.35233059
2004-11-19,11082.84,16.97,15.95,16.16,9.972867768
2004-11-18,11082.42,17.12,15.95,16.35,10.31291034
2004-11-17,11131.29,16.1,16.19,16.41,10.00148839
2004-11-16,11161.75,16.04,16.18,16.43,10.32612778
2004-11-15,11227.57,16.49,17.95,16.45,10.25086968
2004-11-12,11019.98,17.71,17.63,16.15,10.09213262
2004-11-11,10846.92,16.91,17.02,16.1,9.793395773
2004-11-10,10994.96,18.35,16.51,16.13,9.344024918
2004-11-09,10964.87,17.71,16.55,16.13,9.441719423
2004-11-08,10983.83,18.38,16.58,16.13,9.477939969
2004-11-05,11061.77,18.18,16.8,16.1,9.666007398
2004-11-04,10946.27,19.17,16.57,16.06,9.714889125
2004-11-02,10887.81,20.58,16.47,16.04,9.794723075
2004-11-01,10734.71,19.14,15.86,16.04,9.698603549
2004-10-29,10771.42,19.09,15.85,16.03,9.871166372
2004-10-28,10853.12,18.66,16.08,15.99,9.8460212
2004-10-27,10691.95,18.22,15.36,16.12,9.920259508
2004-10-26,10672.46,18.02,16.15,16.44,9.939987594
2004-10-25,10659.15,18.68,16.25,16.43,10.30028102
2004-10-22,10857.13,16.91,15.61,16.62,10.11836898
2004-10-21,10789.23,17.63,15.43,16.64,10.12044209
2004-10-20,10882.18,17.74,15.39,16.59,10.38148159
2004-10-19,11064.86,18.12,15.85,16.37,10.50215644
2004-10-18,10965.62,18.81,15.99,16.41,10.5218836
2004-10-15,10982.95,19.39,16.01,16.44,10.43501342
2004-10-14,11034.29,19.24,16.01,16.48,10.45658064
2004-10-13,11195.99,17.79,15.64,16.98,10.40492402
2004-10-12,11201.81,17.53,15.66,17.05,10.38432518
2004-10-08,11349.35,17.08,15.26,17.22,10.3447893
2004-10-07,11354.59,16.91,15.26,17.24,10.80875975
2004-10-06,11385.38,16.46,15.66,17.26,10.91551908
2004-10-05,11281.83,16.02,15.47,17.23,10.56076571
2004-10-04,11279.63,16.9,15.56,17.36,10.64193894
2004-10-01,10985.17,17.31,13.45,16.76,10.35294619
2004-09-30,10823.57,17.63,13.19,16.82,10.41340918
2004-09-29,10786.1,17.2,13.22,16.94,10.39689097
2004-09-28,10815.57,17.82,13.22,16.95,10.69778727
2004-09-27,10859.32,17.8,13.32,17.25,10.86909288
2004-09-24,10895.16,17.48,15.28,17.32,10.82236242
2004-09-22,11019.41,17.98,14.91,17.68,10.75749906
2004-09-21,11080.87,18.73,15.04,17.95,10.59359001
2004-09-17,11082.49,18.13,15.08,18.81,10.88429755
2004-09-16,11139.36,18.09,15.11,18.79,10.84668836
2004-09-15,11158.58,17.91,15.31,19.48,10.93371762
2004-09-14,11295.58,17.5,14.85,19.73,11.19439572
2004-09-13,11253.11,18.03,15.3,19.73,11.39305589
2004-09-10,11083.23,19.73,14.74,21.34,11.36910281
2004-09-09,11170.96,19.37,14.81,21.38,11.32436049
2004-09-08,11279.19,18.41,15.58,21.5,11.27890878
2004-09-07,11298.94,18.13,15.77,21.77,11.31300809
2004-09-06,11244.37,18.22,16.37,21.75,11.48736204
2004-09-03,11022.49,20.9,15.62,21.51,11.09440891
2004-09-02,11152.75,18.33,15.24,21.44,10.85364348
2004-09-01,11127.35,18.17,15.44,21.54,10.83206759
2004-08-31,11081.79,19.36,15.82,21.54,10.90521244
2004-08-30,11184.53,18.99,16.35,21.49,10.93886604
2004-08-27,11209.59,18.71,16.99,21.67,11.4004654
2004-08-26,11129.33,19.86,16.84,21.64,11.44805029
2004-08-25,11130.02,19.87,16.92,21.65,12.20265571
2004-08-24,10985.33,21.75,17.51,21.91,11.85877954
2004-08-23,10960.97,21.02,17.51,21.9,11.85760654
2004-08-20,10889.14,21.02,17.96,21.91,12.09099968
2004-08-19,10903.53,21.44,18.24,22.03,12.15003219
2004-08-18,10774.26,22.15,17.81,22.06,12.39011285
2004-08-17,10725.97,23.1,17.78,22.08,12.40751248
2004-08-16,10687.81,23.08,17.72,22.07,12.47996028
2004-08-13,10757.2,21.94,18.1,22.14,12.17975317
2004-08-12,11028.07,22.92,17.19,21.87,12.03613258
2004-08-11,11049.46,23.04,17.28,21.97,12.01607453
2004-08-10,10953.55,23.43,16.95,21.91,12.03622993
2004-08-09,10908.7,23.35,16.81,21.9,11.98543596
2004-08-06,10972.57,23.3,17.15,21.88,11.7687644
2004-08-05,11060.89,22.57,17.13,21.85,11.78485766
2004-08-04,11010.02,23.24,17.7,22.14,11.78977171
2004-08-03,11140.57,22.11,17.43,22.2,11.49153669
2004-08-02,11222.24,21.59,17.33,22.2,11.86321701
2004-07-30,11325.78,20.58,18.15,22.15,12.3008787
2004-07-29,11116.84,21.99,18.08,21.97,12.34884644
2004-07-28,11204.37,21.1,17.98,21.95,12.35936545
2004-07-27,11031.54,22.67,18.64,21.79,12.42261771
2004-07-26,11159.55,21.88,18.53,21.91,12.39162617
2004-07-23,11187.33,20.94,18.54,21.94,12.51288501
2004-07-22,11285.04,20.56,18.41,22.01,13.02447635
2004-07-21,11433.86,20.56,18.34,21.99,13.05377801
2004-07-20,11258.37,20.78,17.78,21.93,13.02127657
2004-07-16,11436,20.49,17.31,21.81,13.53751975
2004-07-15,11409.14,19.98,19.19,21.82,13.17865097
2004-07-14,11356.65,20.58,19.32,21.81,14.42293156
2004-07-13,11608.62,19.52,19.04,21.57,13.73845242
2004-07-12,11582.28,19.42,19.12,21.58,13.8891905
2004-07-09,11423.53,22.58,18.75,21.45,14.0950991
2004-07-08,11322.23,20.81,18.69,21.44,13.93115818
2004-07-07,11384.86,20.88,18.98,21.7,13.87207676
2004-07-06,11475.27,21.19,18.79,21.93,13.72893729
2004-07-05,11541.71,21.3,19.27,22.03,13.77527205
2004-07-02,11721.49,20.26,19.05,21.85,13.76443739
2004-07-01,11896.01,20.78,18.34,22.01,14.08007509
2004-06-30,11858.87,21.57,18.99,22.11,14.7271163
2004-06-29,11860.81,22.05,19.35,22.12,15.33699413
2004-06-28,11884.06,21.78,20.28,22.14,15.57340192
2004-06-25,11780.4,21.54,20.78,22.11,16.25361474
2004-06-24,11744.15,21.91,23.44,22.22,16.4716612
2004-06-23,11580.56,22.45,23.18,22.11,16.91028371
2004-06-22,11581.27,22.82,25.1,22.16,17.01235535
2004-06-21,11600.16,23.06,25.86,22.19,17.17629906
2004-06-18,11382.08,23.29,25.33,22,18.8590686
2004-06-17,11607.9,23.08,28.99,21.74,18.61284852
2004-06-16,11641.72,23.22,29.19,21.73,18.81382673
2004-06-15,11387.7,23.99,28.79,21.42,18.87432706
2004-06-14,11491.66,24.3,29.27,21.61,18.83929111
2004-06-11,11526.82,23.78,29.27,21.73,18.75249575
2004-06-10,11575.97,24.32,29.37,21.71,18.66891466
2004-06-09,11449.74,24.33,29.16,21.64,18.32108388
2004-06-08,11521.93,24.8,29.4,21.64,18.34015679
2004-06-07,11439.92,24.87,29.32,21.65,18.37317041
2004-06-04,11128.05,23.99,27.9,21.15,18.3198649
2004-06-03,11027.05,25.97,28.23,21.15,18.57365093
2004-06-02,11242.34,23.2,27.75,20.91,17.71048361
2004-06-01,11296.76,22.46,27.75,20.89,18.66821676
2004-05-31,11236.37,23.28,28.53,20.93,18.54149817
2004-05-28,11309.57,22.61,28.5,20.93,18.31952726
2004-05-27,11166.03,23.82,28.27,21,18.41182125
2004-05-26,11152.09,24.79,28.59,21.21,18.47576046
2004-05-25,10962.93,26.77,28.24,21.26,18.52160603
2004-05-24,11101.64,25.71,28.23,21.14,18.4337601
2004-05-21,11070.25,26.17,28.18,21.22,18.46848601
2004-05-20,10862.04,26.16,27.66,21.06,18.20958437
2004-05-19,10967.74,26.43,27.95,21.03,17.73406468
2004-05-18,10711.09,26.83,27.11,20.66,17.34347978
2004-05-17,10505.05,29.9,26.2,20.38,17.30693648
2004-05-14,10849.63,27.46,24.7,19.76,16.8324525
2004-05-13,10825.1,27,24.66,19.96,16.71592464
2004-05-12,11153.58,25.48,23.19,19.3,16.40839714
2004-05-11,10907.18,27.73,23.02,18.95,16.26121171
2004-05-10,10884.7,26.66,23.52,18.95,16.16886241
2004-05-07,11438.82,23.29,18.29,16.85,14.21306751
2004-05-06,11571.34,22.4,17.95,16.75,14.0846111
2004-04-30,11761.79,21.1,17.42,16.7,13.78446433
2004-04-28,12004.29,21.09,16.26,16.26,13.74748674
2004-04-27,12044.88,20.66,16.21,16.58,13.92181121
2004-04-26,12163.89,20.11,16.42,16.92,13.90932177
2004-04-23,12120.66,20.07,16.66,17.65,13.87763004
2004-04-22,11980.1,20.71,16.78,17.62,13.98087236
2004-04-21,11944.3,21.14,17.33,17.79,13.98837302
2004-04-20,11952.26,21.2,17.81,18.23,14.03878082
2004-04-19,11764.21,21.55,17.48,18.1,13.54617314
2004-04-16,11824.56,20.91,17.4,18.97,13.25020796
2004-04-15,11800.4,20.76,17.43,19.01,13.13672895
2004-04-14,12098.18,20.37,15.8,18.51,11.84154615
2004-04-13,12127.82,20.2,15.75,18.57,11.87388576
2004-04-12,12042.7,21.36,15.71,18.55,11.93367392
2004-04-09,11897.51,20.77,15.51,19.07,12.25286295
2004-04-08,12092.59,20.11,15.43,18.87,12.54043812
2004-04-07,12019.62,21.32,16.29,18.85,12.49451265
2004-04-06,12079.7,20.38,16.38,19.02,12.54420872
2004-04-05,11958.32,22.22,16.3,19.03,12.86933033
2004-04-02,11815.95,22.41,17.72,18.96,13.07620196
2004-04-01,11683.42,22.8,17.84,19.33,13.01905609
2004-03-31,11715.39,23.43,17.85,20.04,12.86798678
2004-03-30,11693.68,23.8,17.89,20.1,12.70289962
2004-03-29,11718.24,24.17,17.9,21.23,12.77578624
2004-03-26,11770.65,23.9,18.04,21.43,12.59901265
2004-03-25,11530.91,26.21,17.32,21.24,12.62113504
2004-03-24,11364.99,25.87,17.07,21.12,12.64532577
2004-03-23,11281.09,25.62,17.12,21.7,12.72249477
2004-03-22,11318.51,24.88,17.12,21.79,12.70860466
2004-03-19,11418.51,25.21,16.95,21.76,12.7824526
2004-03-18,11484.28,25.12,16.76,22.24,12.76107067
2004-03-17,11436.86,24.71,16.77,22.23,12.88697259
2004-03-16,11242.29,25.07,17.38,22.51,13.4655684
2004-03-15,11317.9,24.91,17.74,22.59,13.50584631
2004-03-12,11162.75,25.59,17.34,22.49,13.57692154
2004-03-11,11297.04,23.44,16.86,22.56,13.52457956
2004-03-10,11433.24,23.9,16.54,22.5,13.50130495
2004-03-09,11532.04,24.87,16.45,22.51,13.56977317
2004-03-08,11502.86,25.67,16.54,22.51,13.68036585
2004-03-05,11537.29,24.91,16.78,24.29,13.8860948
2004-03-04,11401.79,25.26,16.54,24.32,13.87890993
2004-03-03,11351.92,25.54,16.51,24.4,13.93621633
2004-03-02,11361.51,26.02,16.79,24.47,14.23779395
2004-03-01,11271.12,25.64,16.72,24.43,14.29117884
2004-02-27,11041.92,24.48,16.3,24.26,14.01707632
2004-02-26,10815.29,22.73,15.99,24.02,14.02838387
2004-02-25,10658.73,23.28,16.33,24.06,14.09967416
2004-02-24,10644.13,22.82,16.33,24.4,14.2640965
2004-02-23,10868.96,21.78,15.41,24.13,13.98042524
2004-02-20,10720.69,21.28,15.25,24.44,13.99196613
2004-02-19,10753.8,21.8,15.4,24.46,14.10312412
2004-02-18,10676.81,23.11,15.3,24.44,14.24563233
2004-02-17,10701.13,23.85,15.29,24.5,
2004-02-16,10548.72,24.71,15.25,24.67,
2004-02-13,10557.69,24.48,16.08,24.78,
2004-02-12,10459.26,25.71,16.01,24.74,
2004-02-10,10365.4,24.87,15.85,24.73,
2004-02-09,10402.61,25.06,15.81,24.73,
2004-02-06,10460.92,25.8,15.71,24.91,
2004-02-05,10464.6,25.39,15.9,24.92,
2004-02-04,10447.25,25.3,16.7,25.99,
2004-02-03,10641.92,23.78,15.56,25.84,
2004-02-02,10776.73,23.23,16.05,25.77,
2004-01-30,10783.61,22.9,17.44,25.82,
2004-01-29,10779.44,23.26,19.63,25.97,
2004-01-28,10852.47,23.41,19.55,26.08,
2004-01-27,10928.03,23.86,19.75,26.52,
2004-01-26,10972.6,23.91,20.99,26.54,
2004-01-23,11069.01,22.11,20.73,26.76,
2004-01-22,11000.7,24.29,23.27,26.74,
2004-01-21,11002.39,24.23,23.37,26.74,
2004-01-20,11103.1,24.41,23.23,26.72,
2004-01-19,11036.33,22.99,23.42,26.7,
2004-01-16,10857.2,22.06,22.99,26.56,
2004-01-15,10665.15,21.49,24.01,26.91,
2004-01-14,10863,21.85,23.32,26.78,
2004-01-13,10849.68,22.87,23.32,26.83,
2004-01-09,10965.05,23,23.44,26.76,
2004-01-08,10837.65,22.89,23.42,26.71,
2004-01-07,10757.82,24.01,23.42,26.68,
2004-01-06,10813.99,25.17,24.24,26.7,
2004-01-05,10825.17,25.24,26.15,26.72,
