"Index","SPX.Index","SPX.Index.1","SPX.Index.2","SPX.Index.3","KOSPI.Index","KOSPI.Index.1","KOSPI.Index.2","KOSPI.Index.3","NKY.Index","NKY.Index.1","NKY.Index.2","NKY.Index.3","HSCEI.Index","HSCEI.Index.1","HSCEI.Index.2","HSCEI.Index.3","SX5E.Index","SX5E.Index.1","SX5E.Index.2","SX5E.Index.3"
2011-08-30,-0.0584674916191208,0,0,0,-0.126297601757835,0,0,0,-0.093512757589286,0,0,0,-0.122841920380839,0,0,0,-0.148403977505242,0,0,0
2011-09-29,-0.0744671275427828,0,0,-0.0744671275427828,-0.0605484988488847,0,0,-0.0605484988488847,-0.02887801071663,0,0,-0.02887801071663,-0.204726544384346,0,0,-0.204726544384346,-0.0546441607503629,0,0,-0.0546441607503629
2011-10-30,0.10230659165059,0,0,0,0.0758134727345903,0,0,0,0.032577386131635,0,0,0,0.164611696729636,0,0,0,0.0901224619380416,0,0,0
2011-11-29,-0.00507148343668096,0,0,-0.00507148343668096,-0.0327564731087175,0,0,-0.0327564731087175,-0.0635902655626985,0,0,-0.0635902655626985,-0.100379226664327,0,0,-0.100379226664327,-0.0232385633660517,0,0,-0.0232385633660517
2011-12-30,0.00849655349414657,0.00849655349414657,0.00849655349414657,0.00849655349414657,-0.0118534022435304,-0.0118534022435304,-0.0118534022435304,-0.0118534022435304,0.00245589811039615,0.00245589811039615,0.00245589811039615,0.00245589811039615,0.0439804244773736,0.0439804244773736,0.0439804244773736,0.0439804244773736,-0.00597378997842668,-0.00597378997842668,-0.00597378997842668,-0.00597378997842668
2012-01-30,0.0426599990111374,0.0426599990111374,0,0.0426599990111374,0.0688088195837953,0.0688088195837953,0,0.0688088195837953,0.0402375309696623,0.0402375309696623,0,0.0402375309696623,0.128505818184671,0.128505818184671,0,0.128505818184671,0.0423074116457114,0.0423074116457114,0,0.0423074116457114
2012-02-28,0.0397873313864174,0.0397873313864174,0.0397873313864174,0.0397873313864174,0.0373647342946555,0.0373647342946555,0.0373647342946555,0.0373647342946555,0.0994819881751461,0.0994819881751461,0.0994819881751461,0.0994819881751461,0.0456461091244531,0.0456461091244531,0.0456461091244531,0.0456461091244531,0.0387366158821445,0.0387366158821445,0.0387366158821445,0.0387366158821445
2012-03-30,0.0308515357625714,0.0308515357625714,0.0308515357625714,0,-0.00801628310805125,-0.00801628310805125,-0.00801628310805125,0,0.0363874786324576,0.0363874786324576,0.0363874786324576,0,-0.10572923911772,-0.10572923911772,-0.10572923911772,0,-0.0139618533697341,-0.0139618533697341,-0.0139618533697341,0
2012-04-29,-0.00752574479604817,-0.00752574479604817,0,0,-0.016041264585942,-0.016041264585942,0,0,-0.0574180430663684,-0.0574180430663684,0,0,0.0405964085597681,0.0405964085597681,0,0,-0.0714603095448494,-0.0714603095448494,0,0
2012-05-30,-0.0646992501704693,0,0,-0.0646992501704693,-0.072451725319743,0,0,-0.072451725319743,-0.108407702981181,0,0,-0.108407702981181,-0.13454728872418,0,0,-0.13454728872418,-0.0847849108993017,0,0,-0.0847849108993017
2012-06-29,0.0387926612438374,0,0.0387926612438374,0.0387926612438374,0.00570119570572825,0,0.00570119570572825,0.00570119570572825,0.0528969982090484,0,0.0528969982090484,0.0528969982090484,-0.0115458164856825,0,-0.0115458164856825,-0.0115458164856825,0.0665351673420878,0,0.0665351673420878,0.0665351673420878
2012-07-30,0.0125189489727111,0,0,0.0125189489727111,0.0149788667804156,0,0,0.0149788667804156,-0.03522257875645,0,0,-0.03522257875645,0.0103309591284777,0,0,0.0103309591284777,0.0265785375341929,0,0,0.0265785375341929
2012-08-30,0.0195706020043822,0,0,0,0.0122152710679373,0,0,0,0.0165216473022749,0,0,0,-0.0415812977823879,0,0,0,0.0482593120656301,0,0,0
2012-09-29,0.0239470570502007,0,0,0,0.0467053840551577,0,0,0,0.00341613888800296,0,0,0,0.0577152361180335,0,0,0,0.005536309562574,0,0,0
2012-10-30,-0.0199878360585002,0,0,0,-0.0430691878859033,0,0,0,0.00653205270002388,0,0,0,0.0735554472670525,0,0,0,0.019920382787185,0,0,0
2012-11-29,0.00284265873766021,0.00284265873766021,0.00284265873766021,0.00284265873766021,0.0108402709405873,0.0108402709405873,0.0108402709405873,0.0108402709405873,0.0563675429322501,0.0563675429322501,0.0563675429322501,0.0563675429322501,0.00383122716886142,0.00383122716886142,0.00383122716886142,0.00383122716886142,0.0282009438477573,0.0282009438477573,0.0282009438477573,0.0282009438477573
2012-12-30,0.00704344711145755,0.00704344711145755,0,0.00704344711145755,0.0326496258460089,0.0326496258460089,0,0.0326496258460089,0.0957498070548439,0.0957498070548439,0,0.0957498070548439,0.0737898686237415,0.0737898686237415,0,0.0737898686237415,0.0232894441190448,0.0232894441190448,0,0.0232894441190448
2013-01-30,0.0491977606925786,0.0491977606925786,0.0491977606925786,0.0491977606925786,-0.0177373120407722,-0.0177373120407722,-0.0177373120407722,-0.0177373120407722,0.0690797028335322,0.0690797028335322,0.0690797028335322,0.0690797028335322,0.0589500962411709,0.0589500962411709,0.0589500962411709,0.0589500962411709,0.025118807180136,0.025118807180136,0.025118807180136,0.025118807180136
2013-02-27,0.0109998818881563,0.0109998818881563,0.0109998818881563,0.0109998818881563,0.032371452821911,0.032371452821911,0.032371452821911,0.032371452821911,0.037073558378923,0.037073558378923,0.037073558378923,0.037073558378923,-0.0588617837828931,-0.0588617837828931,-0.0588617837828931,-0.0588617837828931,-0.0260221221796559,-0.0260221221796559,-0.0260221221796559,-0.0260221221796559
2013-03-30,0.0353553671300828,0.0353553671300828,0.0353553671300828,0,-0.0107160360470981,-0.0107160360470981,-0.0107160360470981,0,0.0700324116281923,0.0700324116281923,0.0700324116281923,0,-0.0484526376273173,-0.0484526376273173,-0.0484526376273173,0,-0.00362525289717563,-0.00362525289717563,-0.00362525289717563,0
2013-04-29,0.017924162116925,0,0,0.017924162116925,-0.020631445050884,0,0,-0.020631445050884,0.111541130880823,0,0,0.111541130880823,0.00199411550072703,0,0,0.00199411550072703,0.0329788770741342,0,0,0.0329788770741342
