,SPX Index,SPVXSP Index,SPGCICP Index,SPGSCLP Index,SPGSGCP Index,TY1 Comdty
2005-12-20,1259.62,100000,379.8792,1007.32,50.376,109.078125
2005-12-21,1262.79,98667.71,380.642,1015.47,50.204,108.78125
2005-12-22,1268.12,97794.3,382.1252,1010.62,51.187,109.15625
2005-12-23,1268.66,95893.4,384.3289,1013.22,51.208,109.59375
2005-12-27,1256.54,97525.57,384.3289,1008.54,51.704,109.828125
2005-12-28,1258.17,96611.2,387.5073,1037.32,52.333,109.578125
2005-12-29,1254.42,96589.08,384.0323,1045.99,52.454,109.578125
2005-12-30,1248.29,97190.24,380.4725,1058.48,52.596,109.40625
2006-01-03,1268.8,94676.96,384.5408,1094.9,53.975,109.65625
2006-01-04,1273.46,93839.11,392.8046,1099.75,54.289,109.78125
2006-01-05,1273.48,93381.22,389.7957,1088.82,53.498,109.78125
2006-01-06,1285.45,91730.89,389.4567,1113.45,54.857,109.59375
2006-01-09,1290.15,90040.81,394.4573,1101.14,55.799,109.59375
2006-01-10,1289.69,88561.87,394.0668,1098.47,55.312,109.234375
2006-01-11,1294.18,87438.32,393.5058,1106.79,55.76,109
2006-01-12,1286.06,88434.31,391.582,1107.2,55.679,109.34375
2006-01-13,1287.61,88206.57,398.2652,1108.37,56.463,109.765625
2006-01-17,1282.93,89268.18,395.1064,1148.88,56.191,109.859375
2006-01-18,1277.93,90495.7,398.1798,1137.04,55.196,109.765625
2006-01-19,1285.04,89417.63,397.4114,1153.17,56.664,109.5
2006-01-20,1261.49,92205.96,392.5451,1175.31,56.161,109.578125
2006-01-23,1263.82,93463.5,398.1797,1168.79,56.643,109.625
2006-01-24,1266.86,92140.65,401.7654,1150.94,56.583,109.4375
2006-01-25,1264.68,90590.93,412.9493,1130.17,57.035,108.828125
2006-01-26,1273.83,88425.36,412.1809,1137.21,56.774,108.546875
2006-01-27,1283.72,86779.04,418.157,1162.95,56.643,108.65625
2006-01-30,1285.2,85641.78,417.2179,1173.08,57.337,108.484375
2006-01-31,1280.08,86205.57,417.1325,1165.7,57.829,108.4375
2006-02-01,1282.46,85905.9,419.2668,1142.36,57.678,108.1875
2006-02-02,1270.84,86833.15,430.2372,1110.09,57.96,108.1875
2006-02-03,1264.03,86620.75,432.585,1121.93,57.437,108.3125
2006-02-06,1265.02,86716.88,436.0426,1117.47,57.709,108.265625
2006-02-07,1254.78,87431.75,428.1456,1082.8,55.749,108.171875
2006-02-08,1265.65,85332.33,428.7438,1073.32,55.649,107.984375
2006-02-09,1263.78,84408.68,432.5419,1074.45,57.086,108.0625
2006-02-10,1266.99,84145.27,416.8041,1061.7,55.618,107.828125
2006-02-13,1262.86,85630.73,419.718,1052.21,54.473,107.859375
2006-02-14,1275.53,84528.27,425.8941,1030.59,55.156,107.6875
2006-02-15,1280,84920.51,412.5125,1000.54,54.533,107.703125
2006-02-16,1289.38,83291.91,413.6276,1015.4,55.146,107.78125
2006-02-17,1287.24,82409.63,414.8285,1034.99,55.729,108.109375
2006-02-21,1283.03,81667.59,426.9234,1059.47,55.93,107.9375
2006-02-22,1292.67,79590.11,428.6819,1030.26,55.93,108.140625
2006-02-23,1287.79,79574.01,422.2913,1022.32,55.357,107.828125
2006-02-24,1289.43,78803.01,419.2032,1062.34,56.392,107.8125
2006-02-27,1294.12,78073.79,403.0767,1030.09,55.97,107.6875
2006-02-28,1280.66,79246.07,415.3431,1037.01,56.664,108
2006-03-01,1291.24,78568.07,420.4041,1046.47,56.854,107.796875
2006-03-02,1289.14,78721.92,430.2687,1069.94,57.317,107.453125
2006-03-03,1287.23,78801.31,429.3251,1075.18,57.076,107.203125
2006-03-06,1278.26,79815.24,421.4334,1053.9,55.95,106.890625
2006-03-07,1275.88,80413.61,411.9119,1039.88,55.719,106.921875
2006-03-08,1278.47,79582,408.5633,1013.79,54.696,106.9375
2006-03-09,1272.23,80086.28,416.9515,1022.5,54.966,107.015625
2006-03-10,1281.58,79352.12,418.2938,1013.35,54.397,106.921875
2006-03-13,1284.13,78569.69,423.4114,1043.45,55.015,106.8125
2006-03-14,1297.48,77473.88,426.4308,1066.72,55.562,107.34375
2006-03-15,1303.02,77434.9,429.364,1046.24,55.692,107.203125
2006-03-16,1305.33,76316.55,427.2073,1066.89,55.791,107.796875
2006-03-17,1307.25,76587.45,445.0651,1052.14,55.762,107.65625
2006-03-20,1305.08,77014.57,442.9946,1015.43,55.861,107.796875
2006-03-21,1297.23,77376.08,442.8221,1021.66,55.562,107.328125
2006-03-22,1305.04,76211.15,443.1672,1012.31,55.413,107.375
2006-03-23,1301.67,76320.58,454.2097,1047.39,55.314,107
2006-03-24,1302.95,75822.92,455.5037,1053.12,56.289,107.484375
2006-03-27,1301.61,75886.96,460.6367,1051.48,56.996,107.3125
2006-03-28,1293.23,75768.79,461.37,1082.78,56.956,106.78125
2006-03-29,1302.89,74205.01,463.5267,1089.01,57.593,106.609375
2006-03-30,1300.25,73805.03,470.0832,1100.48,58.907,106.3125
2006-03-31,1294.83,74393.57,467.8402,1091.96,58.399,106.390625
2006-04-03,1297.81,74163.26,487.1215,1093.77,59.156,106.21875
2006-04-04,1305.93,73766.87,481.0395,1085.41,58.787,106.25
2006-04-05,1311.56,72982.78,494.972,1099.17,58.977,106.515625
2006-04-06,1309.04,72413.58,500.407,1113.43,59.693,106.234375
2006-04-07,1295.5,73715.15,495.9641,1104.42,58.997,105.828125
2006-04-10,1296.6,74468.68,512.1999,1126.85,59.902,105.84375
2006-04-11,1286.57,75603.21,518.0122,1130.95,59.663,106.046875
2006-04-12,1288.12,76140.38,530.4936,1125.8,59.853,105.734375
2006-04-13,1289.12,75935.74,535.4081,1137.48,59.733,105.40625
2006-04-17,1285.33,76171.02,535.4081,1156.11,61.594,105.609375
2006-04-18,1307.65,73763.14,563.7425,1173.94,62.042,105.921875
2006-04-19,1309.93,73704.69,557.8503,1190.48,63.307,105.6875
2006-04-20,1311.46,72724.53,549.1853,1183.57,62.022,105.625
2006-04-21,1311.28,73844.83,591.297,1207.34,63.257,105.703125
2006-04-24,1308.11,73486.08,593.1166,1177.79,62.102,105.875
2006-04-25,1301.74,73346.7,631.0691,1170.56,63.127,105.359375
2006-04-26,1305.41,72418.26,639.2142,1155.3,63.904,105.125
2006-04-27,1309.72,71960.28,617.8984,1139.89,63.336,105.40625
2006-04-28,1310.61,71488.21,612.2662,1154.5,65.148,105.578125
2006-05-01,1305.19,72760.86,612.2662,1183.73,65.715,105.140625
2006-05-02,1313.21,71722.99,625.0903,1198.35,66.432,105.25
2006-05-03,1307.85,72445.13,622.1442,1160.93,66.542,105.015625
2006-05-04,1312.25,72150.81,669.8015,1123.34,67.338,104.96875
2006-05-05,1325.76,71263.61,669.6282,1127.36,68.114,105.265625
2006-05-08,1324.66,71410.25,667.8931,1120.1,67.677,105.1875
2006-05-09,1325.14,70922.47,684.55,1134.68,69.823,105.171875
2006-05-10,1322.85,70650.52,708.5461,1156.64,70.244,105.125
2006-05-11,1305.92,72547.64,755.5921,1174.41,71.821,104.984375
2006-05-12,1291.24,75961.95,743.0396,1152.4,70.874,104.703125
2006-05-15,1294.5,75580.06,719.678,1108.2,68.203,104.9375
2006-05-16,1292.08,74659.88,731.7947,1105.85,68.982,105.265625
2006-05-17,1270.32,82120.17,714.1863,1091.69,68.883,105.015625
2006-05-18,1261.81,83305.87,711.7455,1103.02,67.799,105.515625
2006-05-19,1267.03,84611.55,664.3249,1089.65,65.472,105.578125
2006-05-22,1262.07,89748.79,666.94,1100.19,65.482,105.71875
2006-05-23,1256.58,88930.47,745.742,1128.49,67.069,105.53125
2006-05-24,1258.57,91497.97,690.2145,1098.61,63.491,105.734375
2006-05-25,1272.88,87827.15,713.9248,1121.57,64.556,105.46875
2006-05-26,1280.16,85408.71,724.5596,1122.36,64.802,105.609375
2006-05-30,1259.84,93256.66,699.7161,1132.74,65.108,105.390625
2006-05-31,1270.09,91331.47,694.5731,1121.1,63.974,105.078125
2006-06-01,1285.71,87480.89,677.9236,1106.16,62.446,105.140625
2006-06-02,1288.22,85262.4,691.958,1137.46,63.186,105.96875
2006-06-05,1265.29,90284.59,682.1949,1141.7,63.945,105.75
2006-06-06,1263.85,92371.54,660.3152,1140.13,62.565,105.84375
2006-06-07,1256.15,94786.73,685.4203,1113.71,62.358,105.671875
2006-06-08,1257.93,97793.78,643.4608,1106.65,60.504,105.859375
2006-06-09,1252.3,98791.87,635.3874,1126.07,60.406,105.890625
2006-06-12,1236.4,102348.72,620.0275,1106.68,60.258,105.875
2006-06-13,1223.69,110906.64,579.0876,1078.6,55.871,106.015625
2006-06-14,1230.04,113069.15,585.2257,1083.74,55.842,105.421875
2006-06-15,1256.16,94580.71,617.5824,1088.57,56.216,105.140625
2006-06-16,1251.54,97481.24,615.8287,1092.77,57.34,104.9375
2006-06-19,1240.14,98447.9,598.5543,1082.65,56.423,104.84375
2006-06-20,1240.12,96982.95,595.2222,1079.38,57.222,104.75
2006-06-21,1252.2,91439.4,600.4834,1094.79,58.257,104.796875
2006-06-22,1245.6,91933.33,593.293,1102.73,57.705,104.328125
2006-06-23,1244.5,91427.5,599.4311,1103.2,57.961,104.125
2006-06-26,1250.56,90642.84,619.2485,1117.68,57.932,104.109375
2006-06-27,1239.2,92895.43,596.7128,1119.55,57.606,104.296875
2006-06-28,1246,92947.51,610.5674,1123.75,57.271,104.078125
2006-06-29,1272.87,85062.5,645.8177,1144.45,58.05,104.40625
2006-06-30,1270.2,83163.07,647.133,1150.83,60.721,104.859375
2006-07-03,1280.19,81573.96,643.5378,1150.83,60.721,104.78125
2006-07-05,1270.91,84701.97,652.3065,1170.45,62.072,104.25
2006-07-06,1274.08,84714.08,694.7472,1169.67,62.722,104.5
2006-07-07,1265.48,85694.15,684.9262,1153.32,62.574,104.859375
2006-07-10,1267.34,85754.24,685.9784,1145.85,61.717,104.875
2006-07-11,1272.52,84182.88,700.6357,1154.3,63.385,105.078125
2006-07-12,1258.6,86488.69,712.3209,1166.77,64.185,105.078125
2006-07-13,1242.29,93708.45,701.732,1197.75,64.502,105.28125
2006-07-14,1236.2,96604.6,715.8864,1204.55,65.829,105.375
2006-07-17,1234.49,95794.99,686.1092,1177,64.255,105.3125
2006-07-18,1236.86,94556.84,692.4082,1151.75,62.063,104.859375
2006-07-19,1259.81,89517.58,691.0427,1144.25,63.347,105.40625
2006-07-20,1249.13,92445.3,652.6319,1136.6,62.343,105.625
2006-07-21,1240.29,94572.54,623.6476,1139.05,61.136,105.5625
2006-07-24,1260.91,87654.52,634.2194,1148.53,60.431,105.5625
2006-07-25,1268.88,85232.24,659.6798,1128.64,60.904,105.4375
2006-07-26,1268.4,84638.69,661.618,1131.55,61.29,105.640625
2006-07-27,1263.2,86072.57,667.6087,1140.73,62.333,105.640625
2006-07-28,1278.55,83456.54,680.471,1120.83,62.555,106
2006-07-31,1276.66,84244.39,705.7552,1138.59,62.459,106.03125
2006-08-01,1270.92,86285.58,689.6332,1146.39,63.617,106.03125
2006-08-02,1278.55,84576.67,693.2452,1160.16,64.129,106.15625
2006-08-03,1280.27,83788.56,664.7014,1154.81,63.444,106.171875
2006-08-04,1279.36,85026.49,697.2978,1144.09,63.347,106.546875
2006-08-07,1275.77,85721.97,702.3194,1178.07,63.685,106.375
2006-08-08,1271.48,85444.3,699.9043,1167.76,63.473,106.421875
2006-08-09,1265.95,84543.57,712.5702,1166.97,63.926,106.375
2006-08-10,1271.81,85086.08,698.7834,1134.29,62.381,106.359375
2006-08-11,1266.74,85475.41,671.2277,1141.26,62.227,106.0625
2006-08-14,1268.21,82220.94,678.4737,1125.64,61.734,105.8125
2006-08-15,1285.58,81450.05,678.3853,1116.33,61.116,106.28125
2006-08-16,1295.43,77413.01,683.0687,1099.21,61.705,106.703125
2006-08-17,1297.48,76838.03,647.0154,1073.53,60.383,106.65625
2006-08-18,1302.3,75675.44,663.8933,1082.84,60.035,106.859375
2006-08-21,1297.52,75314.74,678.9155,1100.86,61.339,106.9375
2006-08-22,1298.82,74650.54,675.9111,1097.86,61.223,106.96875
2006-08-23,1292.99,76062.04,674.674,1077.73,61.126,106.90625
2006-08-24,1296.06,75314.37,658.7681,1086.74,60.692,106.9375
2006-08-25,1295.09,73765.61,670.2557,1088.99,60.914,107.03125
2006-08-28,1301.78,72703.98,670.2557,1060.46,60.247,106.9375
2006-08-29,1304.28,73570.13,655.9404,1046.94,59.784,106.96875
2006-08-30,1304.27,73086.61,660.3587,1051.75,60.46,107.125
2006-08-31,1303.82,71973.3,682.5386,1055.2,61.242,107.421875
2006-09-01,1311.01,70504.99,672.8183,1039.13,61.087,107.484375
2006-09-05,1313.25,70940.65,702.5093,1030.27,62.468,107.1875
2006-09-06,1300.26,73889.09,713.2016,1013.75,61.976,107.0625
2006-09-07,1294.02,74714.27,710.5506,1011.05,60.344,107.09375
2006-09-08,1298.92,74213.06,692.7007,994.98,59.61,107.265625
2006-09-11,1299.54,74495.29,660.8849,984.95,57.679,107.078125
2006-09-12,1313.11,70578.55,670.042,958.3,57.389,107.25
2006-09-13,1318.07,69351.58,661.2105,960.26,57.582,107.3125
2006-09-14,1316.28,70355.45,657.3998,947.72,56.587,107.125
2006-09-15,1319.87,70088.9,643.7832,946.39,56.298,107.078125
2006-09-18,1321.18,69399.11,659.6987,952.75,57.244,106.96875
2006-09-19,1318.31,69098.14,663.766,919.04,56.317,107.5
2006-09-20,1325.18,67752.07,659.7871,897.9,56.607,107.609375
2006-09-21,1318.03,69579.52,670.1322,910.47,56.81,107.96875
2006-09-22,1314.78,69792.27,669.1596,895.09,57.495,108.328125
2006-09-25,1326.37,67488.69,665.9765,908.4,57.543,108.578125
2006-09-26,1336.34,66076.34,678.7089,901.89,57.659,108.390625
2006-09-27,1336.59,66283.79,675.0837,930.72,58.258,108.34375
2006-09-28,1339.15,66094.46,662.2629,927.76,58.992,108.15625
2006-09-29,1335.85,65843.36,668.7175,929.98,58.345,108.0625
2006-10-02,1331.32,67005.42,666.0649,902.19,58.258,108.203125
2006-10-03,1334.11,67041.24,650.1494,867.45,56.153,108.203125
2006-10-04,1350.22,63664.21,623.2698,878.24,54.724,108.578125
2006-10-05,1353.22,63105.73,647.3199,887.41,55.574,108.25
2006-10-06,1349.58,63002.14,661.2902,883.42,55.699,107.609375
2006-10-10,1353.42,60174,659.2734,866.86,55.641,107.25
2006-10-11,1349.95,59364.59,667.0244,854.37,55.67,106.984375
2006-10-12,1362.83,58059.26,664.1562,857.82,56.037,107.046875
2006-10-13,1365.62,57275.95,662.5622,866.73,57.234,106.875
2006-10-16,1369.05,55918.93,690.1025,884.98,57.795,107.015625
2006-10-17,1364.05,56655.33,678.5019,871.9,57.312,107.109375
2006-10-18,1365.96,56386.61,679.2546,852.35,57.225,107.15625
2006-10-19,1366.96,56065.42,680.273,869.6,58.181,107.03125
2006-10-20,1368.6,55021.08,671.5061,852.79,57.592,107.015625
2006-10-23,1377.02,53693.3,670.0007,845.31,56.288,106.765625
2006-10-24,1377.38,52803.7,665.2188,853.07,56.742,106.75
2006-10-25,1382.22,51510.19,662.1194,882.54,57.051,107.078125
2006-10-26,1389.08,50370.75,660.9682,867.59,57.92,107.46875
2006-10-27,1377.34,50616.39,662.9164,873.2,58.036,107.75
2006-10-30,1377.93,50789.59,653.6182,838.84,58.654,107.75
2006-10-31,1377.94,50423.03,654.548,844.16,58.596,108.21875
2006-11-01,1367.81,51518.72,634.0477,843.87,59.803,108.53125
2006-11-02,1367.34,51852.64,642.4161,831.94,60.624,108.3125
2006-11-03,1364.3,51494.27,650.076,850.05,60.759,107.46875
2006-11-06,1379.78,49741.32,652.5112,862.7,60.634,107.515625
2006-11-07,1382.84,49906.42,657.2931,847.04,60.614,107.859375
2006-11-08,1385.72,48999.6,630.4637,859.98,59.706,108.046875
2006-11-09,1378.33,49125.63,648.5594,879.91,61.49,108.0625
2006-11-13,1384.42,49312.73,614.0121,844.66,60.435,108.15625
2006-11-14,1393.22,48258.19,605.9609,838.94,60.387,108.390625
2006-11-15,1396.57,47846.43,611.4463,846.47,60.234,108.03125
2006-11-16,1399.76,47678.73,602.5104,816.5,60.033,107.75
2006-11-17,1401.2,48026.93,601.3602,822.07,60.109,108.171875
2006-11-20,1400.5,47189.1,605.1646,819.7,60.081,108.21875
2006-11-21,1402.81,47508.17,617.728,838.8,60.721,108.34375
2006-11-22,1406.09,47954.67,610.2077,825.84,60.75,108.421875
2006-11-24,1400.95,48510.87,632.5032,825.84,60.75,108.5
2006-11-27,1381.9,51297.79,626.9293,840.89,61.869,108.59375
2006-11-28,1386.72,49490.12,616.3124,850.23,61.544,108.8125
2006-11-29,1399.48,47568.17,618.8782,870.72,61.362,108.71875
2006-11-30,1400.63,47259.07,625.2484,880.06,62.423,109.109375
2006-12-01,1396.71,48262.08,618.4359,884.25,62.203,109.40625
2006-12-04,1409.12,47470.58,618.3474,870.45,62.232,109.375
2006-12-05,1414.76,47631.61,633.6092,870.31,61.945,109.34375
2006-12-06,1412.9,48001.66,616.7548,866.96,60.798,109.0625
2006-12-07,1407.29,48857.96,608.3497,871.14,60.903,109.0625
2006-12-08,1409.84,48936.05,607.589,865.22,60.329,108.5625
2006-12-11,1413.04,47732.24,611.6656,854.44,60.693,108.78125
2006-12-12,1411.56,47228.06,604.8939,850.27,60.396,109.015625
2006-12-13,1413.21,46468.78,592.9449,853.22,60.463,108.453125
2006-12-14,1425.49,46679.74,597.9369,869.14,60.32,108.3125
2006-12-15,1427.09,47312.74,586.0533,879.57,59.192,108.296875
2006-12-18,1422.48,47454.44,588.969,861.73,59.077,108.34375
2006-12-19,1425.55,46197.66,586.4951,870.92,59.794,108.328125
2006-12-20,1423.53,46048.51,576.246,874.49,59.689,108.328125
2006-12-21,1418.3,46386.8,558.6635,859.94,59.431,108.671875
2006-12-22,1410.76,47051.33,558.3984,856.51,59.498,108.15625
2006-12-26,1416.9,45810.86,558.3984,838.53,59.937,108.265625
2006-12-27,1426.84,44641.46,563.1695,828.1,60.262,107.859375
2006-12-28,1424.73,45043.4,563.1695,830.71,60.893,107.59375
2006-12-29,1418.3,45522.11,558.7518,837.85,60.999,107.46875
2007-01-02,1418.3,45522.11,538.8721,837.85,60.999,107.59375
2007-01-03,1416.6,45522.11,516.3418,800.38,60.215,107.75
2007-01-04,1418.34,45297.02,504.5907,762.92,59.87,108.0625
2007-01-05,1409.71,46362.61,495.3135,772.8,58.025,107.875
2007-01-08,1412.84,45856.4,495.1368,769.78,58.264,107.8125
2007-01-09,1412.11,45651.18,496.515,763.17,58.799,107.8125
2007-01-10,1414.85,45153.55,519.2075,740.25,58.646,107.6875
2007-01-11,1423.82,42057.64,520.9209,711.39,58.699,107.3125
2007-01-12,1430.73,41315.06,508.0436,725.52,59.933,107.109375
2007-01-16,1431.9,40717.44,504.4671,699.8,59.838,107.234375
2007-01-17,1430.62,40751.65,498.6828,715.56,60.539,106.984375
2007-01-18,1426.37,41237.22,488.8805,697.78,60.046,107.1875
2007-01-19,1430.5,40065.71,494.6206,719.19,60.842,107.046875
2007-01-22,1422.95,40576.1,495.592,708.15,60.624,107.140625
2007-01-23,1427.99,39351.01,499.301,741.28,61.75,106.890625
2007-01-24,1440.13,38915.54,504.2022,745.73,61.968,106.875
2007-01-25,1423.9,40375.25,517.0512,730.37,61.959,106.5
2007-01-26,1422.18,40483.14,512.5474,746.4,61.608,106.4375
2007-01-29,1420.62,40383.91,492.3687,727.41,61.457,106.359375
2007-01-30,1428.82,39751.47,497.1374,767.27,61.561,106.453125
2007-01-31,1438.24,39128.31,505.4826,783.03,62.29,106.75
2007-02-01,1445.94,38646.23,493.4725,771.72,62.773,106.671875
2007-02-02,1448.39,38483.5,470.8653,794.88,61.684,106.71875
2007-02-05,1446.99,38522.38,470.4679,791.11,62.12,106.84375
2007-02-06,1448,37957.96,482.0364,793,62.366,107.125
2007-02-07,1450.02,37451.86,478.1949,777.24,62.233,107.296875
2007-02-08,1448.31,37695.09,476.6586,804.33,62.754,107.328125
2007-02-09,1438.06,38423.43,491.5227,806.85,63.654,106.984375
2007-02-12,1433.37,39093.29,481.7812,779.68,63.18,106.859375
2007-02-13,1444.26,37654.99,506.4083,796.03,63.294,106.796875
2007-02-14,1455.3,36524.4,504.2038,779,63.625,107.34375
2007-02-15,1456.81,36259.87,515.3143,778.2,63.568,107.515625
2007-02-16,1455.54,36280.64,511.7872,796.16,63.701,107.59375
2007-02-20,1459.68,35659.8,503.3221,782.73,62.584,107.671875
2007-02-21,1457.63,35298.87,509.4064,798.95,64.761,107.59375
2007-02-22,1456.38,35047.16,540.2688,810.66,64.667,107.328125
2007-02-23,1451.19,36352.02,555.7,813.18,65.017,107.6875
2007-02-26,1449.37,35982.33,553.8042,816.51,65.31,107.984375
2007-02-27,1399.04,44810.3,548.4694,817.44,65.064,108.78125
2007-02-28,1406.82,41237.52,529.2465,821.83,63.673,108.5625
2007-03-01,1403.17,43034.43,538.3289,824.62,62.972,108.578125
2007-03-02,1387.17,45505.75,530.6574,819.84,60.984,108.84375
2007-03-05,1374.12,47614.48,519.0619,798.95,60.52,108.8125
2007-03-06,1395.41,44563.05,527.042,807.2,61.182,108.75
2007-03-07,1391.97,43807.49,541.2387,822.23,61.817,108.9375
2007-03-08,1401.89,42208.34,553.3097,820.16,62.062,108.9375
2007-03-09,1402.85,42157.08,540.278,799.96,61.736,108.375
2007-03-12,1406.6,41439.77,552.5763,786.13,61.57,108.609375
2007-03-13,1377.95,45361.2,548.8026,777.23,61.486,109.0625
2007-03-14,1387.17,47026.15,549.8609,781.23,60.829,108.9375
2007-03-15,1392.28,47277.82,578.4343,774.64,61.261,108.859375
2007-03-16,1386.95,48745.74,584.5194,769.73,61.908,108.78125
2007-03-19,1402.06,45772.37,586.5478,771.28,61.936,108.625
2007-03-20,1410.94,44105.89,588.2234,765.47,62.386,108.765625
2007-03-21,1435.04,40732.01,584.8722,770.12,62.48,108.578125
2007-03-22,1434.54,40983.52,595.014,796.99,62.874,108.53125
2007-03-23,1436.11,40949.71,594.7494,804.62,62.217,108.375
2007-03-26,1437.5,41039.68,606.2581,812.76,62.846,108.53125
2007-03-27,1428.61,42491.29,590.869,813.01,62.714,108.390625
2007-03-28,1417.23,44745.99,588.3997,827.87,63.099,108.375
2007-03-29,1422.53,44457.2,596.9541,853.06,62.602,108.25
2007-03-30,1420.86,44065.66,606.7431,851,62.733,108.125
2007-04-02,1424.55,44924.47,617.3258,851.9,62.967,108.15625
2007-04-03,1437.77,43093.34,641.0487,835.11,62.799,108
2007-04-04,1439.37,42460.08,657.011,831.75,63.521,108.125
2007-04-05,1443.76,41954.53,649.6031,830.46,63.708,107.953125
2007-04-09,1444.61,41754.91,649.6031,794.67,63.474,107.4375
2007-04-10,1448.39,40280.21,682.7623,800.02,63.905,107.578125
2007-04-11,1438.87,41621.24,693.05,800.73,63.924,107.484375
2007-04-12,1447.8,40744.41,680.4282,821.29,63.736,107.484375
2007-04-13,1452.85,40113.42,681.9821,820.64,64.693,107.3125
2007-04-16,1468.47,38285.73,684.4108,812.48,65.124,107.453125
2007-04-17,1471.48,38794.89,712.8046,797.51,64.937,107.796875
2007-04-18,1472.5,38765.37,707.064,796.52,65.012,108.03125
2007-04-19,1470.73,38480.72,692.6684,783.4,64.543,107.984375
2007-04-20,1484.35,38492.5,704.2379,793.18,65.246,108
2007-04-23,1480.93,39077.34,709.1836,815.2,65.096,108.125
2007-04-24,1480.41,39053.88,692.2268,798.99,64.487,108.328125
2007-04-25,1495.42,38651.33,695.4062,814.58,64.458,108.171875
2007-04-26,1494.25,38777.02,677.9195,804.93,63.577,107.90625
2007-04-27,1494.07,38514.47,686.2213,822.25,63.933,107.84375
2007-04-30,1482.37,39568.46,687.8993,812.97,64.093,108.328125
2007-05-01,1486.3,39587.35,708.7421,796.77,63.511,108.21875
2007-05-02,1495.92,39006.89,705.3861,787.86,63.305,108.171875
2007-05-03,1502.39,38727.41,725.3457,781.8,64.177,107.953125
2007-05-04,1505.62,38831.46,737.6217,766.21,64.674,108.21875
2007-05-07,1509.48,39081.04,737.6217,760.48,64.742,108.234375
2007-05-08,1507.72,39478.47,723.756,769.34,64.46,108.265625
2007-05-09,1512.58,39004.22,714.0173,760.3,64.002,107.953125
2007-05-10,1491.47,40201.96,699.8013,763.79,62.551,108.140625
2007-05-11,1505.85,39322.08,700.5443,772.09,63.043,107.96875
2007-05-14,1503.15,40021.87,678.8196,769.05,62.839,107.84375
2007-05-15,1501.19,40244.54,688.6422,777.59,63.239,107.6875
2007-05-16,1514.14,39847.76,675.1915,769.77,62.022,107.6875
2007-05-17,1512.75,40134.34,643.6,793.48,61.622,107.359375
2007-05-18,1522.75,39651.48,645.7238,794.2,62.068,107.046875
2007-05-21,1525.1,39069.3,657.9357,804.92,62.236,107.140625
2007-05-22,1524.12,39177.34,645.0159,788.55,61.873,106.875
2007-05-23,1522.28,39037.82,639.5294,791.68,62.124,106.703125
2007-05-24,1507.51,40245.68,621.7426,772.54,61.251,106.6875
2007-05-25,1515.73,39711.6,640.0604,784.82,61.437,106.65625
2007-05-29,1518.11,39273.05,646.4318,760.14,61.622,106.5
2007-05-30,1530.23,38707.22,641.1223,764.23,61.242,106.5
2007-05-31,1530.62,38630.56,656.7853,770.49,61.929,106.390625
2007-06-01,1536.34,38427.71,663.1567,783.37,62.876,105.96875
2007-06-04,1539.18,38719.04,679.1737,796.97,62.821,106.125
2007-06-05,1530.95,38971.63,671.2094,789.75,62.709,105.84375
2007-06-06,1517.38,40281.59,660.2364,793.96,62.663,105.953125
2007-06-07,1490.72,42789.05,661.2098,805.64,61.79,105.234375
2007-06-08,1507.67,41775.97,635.9571,779.29,60.406,105.1875
2007-06-11,1509.12,40933.4,655.9304,793.7,61.214,105.15625
2007-06-12,1493,42320.86,639.4519,786.57,60.666,104.515625
2007-06-13,1515.67,41250.26,650.3698,797.05,60.629,104.71875
2007-06-14,1522.97,40090.49,664.7613,811.46,60.926,104.625
2007-06-15,1532.91,39484.36,668.6701,816.22,61.186,104.90625
2007-06-18,1531.05,39557.66,672.3124,829.08,61.297,105.09375
2007-06-19,1533.7,38709.3,661.9186,828.13,61.743,105.515625
2007-06-20,1512.84,41029.68,670.4469,820.03,61.307,105.25
2007-06-21,1522.19,41168.99,663.2512,817.53,60.768,104.75
2007-06-22,1502.56,42999.68,662.8959,823.36,61.028,104.96875
2007-06-25,1497.74,43607.92,666.9379,823.84,60.814,105.40625
2007-06-26,1492.89,45281.67,657.1215,807.05,59.941,105.265625
2007-06-27,1506.34,42617.37,658.9871,821.34,59.895,105.484375
2007-06-28,1505.71,42625.98,674.5334,828.48,60.415,105.203125
2007-06-29,1503.35,44047.41,676.5766,841.7,60.461,105.703125
2007-07-02,1519.43,43008.46,691.4122,846.59,61.232,105.9375
2007-07-03,1524.87,42388.32,690.968,850.4,60.879,105.59375
2007-07-05,1525.4,43062.22,703.4939,855.16,60.433,104.9375
2007-07-06,1530.44,42213.47,703.3162,867.07,60.824,104.609375
2007-07-09,1531.85,42323.33,715.3979,859.69,61.539,104.84375
2007-07-10,1510.12,45235.15,708.3202,866.97,61.716,105.625
2007-07-11,1518.76,44789.11,711.6932,863.99,61.505,105.421875
2007-07-12,1547.7,43859.77,701.4653,863.21,62.074,105.125
2007-07-13,1552.5,44032.87,706.21,878.56,61.99,105.15625
2007-07-16,1549.52,44575.85,698.8006,879.74,61.899,105.609375
2007-07-17,1549.37,44916.94,696.4796,878.32,61.862,105.34375
2007-07-18,1546.17,46330.59,701.925,892.42,62.573,105.84375
2007-07-19,1553.08,45837.74,714.7798,901.55,62.983,105.734375
2007-07-20,1534.1,47247.44,727.5453,898.23,63.585,106.234375
2007-07-23,1541.57,46807.08,719.9574,887.56,63.293,106.171875
