"","Code","Name","Mkt.Cap","Float.Rate","WICS1","WICS2","WICS3","Jaebul","Last","YTD.Max","YTD.Min","YTD.Avg","Ret1D","Ret1W","Ret1M","Ret3M","Ret6M","Ret12M","Turnover_1D","Turnover_5D","Turnover_20D","Turnover_52W","Inst_1D","Inst_5D","Inst_20D","Inst_60D","Inst_120D","Inst_250D","Sec_1D","Sec_5D","Sec_20D","Sec_60D","Sec_120D","Sec_250D","Fund_1D","Fund_5D","Fund_20D","Fund_60D","Fund_120D","Fund_250D","Pension_1D","Pension_5D","Pension_20D","Pension_60D","Pension_120D","Pension_250D","Others_1D","Others_5D","Others_20D","Others_60D","Others_120D","Others_250D","Foreign_1D","Foreign_5D","Foreign_20D","Foreign_60D","Foreign_120D","Foreign_250D","F_Start","Acct_type","NI_FQ_4","NI_FQ_3","NI_FQ_2","NI_FQ_1","NI_FQ0","Equity_FQ0","NI_FY0","NI_FY1","Equity_FY1","NI_FY2","Equity_FY2","NI_FQ1","NI_FQ2","NI_FY1_1M","Equity_FY1_1M","NI_FY2_1M","Equity_FY2_1M","NI_FQ1_1M","NI_FQ2_1M","ROE_Trailing","ROE_FY1","ROE_FY2","PBR_Trailing","PBR_FY1","PBR_FY2","PER_Trailing","EY_Trailing","PER_FY1","EY_FY1","PER_FY2","EY_FY2","NI_Growth_FQ0","NI_Growth_FY1","NI_Growth_FY2"
"50","A005380","현대차",48130.41066,0.6904,"경기관련소비재","자동차와부품","자동차","현대자동차",218500,272500,197500,232542,-0.0202,-0.018,-0.0267,-0.1329,-0.0662,0.0258,147533.9515,104331.2674,132604.8482,147265.3603,-0.118366120751482,1.21249993922242,4.26799371090178,-4.77522811146528,3.69318997204667,0.911833275432103,0.0689009288415658,0.383106018568095,1.00724509380282,-0.268711191586579,0.56161519565975,-0.684740469654659,-0.108577922530445,0.0416063352159231,1.59089666907072,-4.53812230157273,-4.83330116676798,1.16496408883954,-0.00748175623399096,0.446831840931565,1.2700539879416,1.60766486175666,7.66286459937718,2.4264249649766,-0.0830236007797237,-0.080680591475344,-0.506488925935127,-0.477434530162806,-15.6709533464845,-16.2267632727487,-0.430183530871207,-0.909414430498026,-2.49704310335091,4.23093959115619,22.7059346682084,39.4225927845013,12,2,1813.92,1950.12,2300.51,2445.81,2025.23,43121.13,7655.87,8922.75,45390.68,9582.87,54481.2,2164.28,2284.93,8840.33,45329.94,9585.88,54442.46,2099,2304.82,0.202259773804629,0.196576698123932,0.175893152133213,1.11616765748022,1.06035888116239,0.883431544459373,5.51848564093803,0.181209133277734,5.39412296209128,0.185386949283096,5.0225465502506,0.199102186509372,0.116493560906765,0.165478253941094,0.0739816760527865
"51","A005440","현대그린푸드",1660.976194,0.5056,"필수소비재","식품과기본식료품소매","식품과기본식료품소매","현대백화점",17000,18800,13700,16260,0.0119,0.0366,-0.0556,-0.086,0.0366,0.0303,6424.53577,7362.408462,6849.010818,6433.094219,0.708011351546198,4.65500350211521,3.43802037658825,11.9956686146219,24.2766874959798,33.6759913850999,-0.192127979409198,-0.773533061245067,-4.70945943009705,-5.56864693992116,-6.80261405360034,-5.44283538358768,0.203025185561449,-1.46477716465092,-6.66543568775556,-8.18537318542688,-19.9527122181018,-9.11240031896568,0.965233581186414,6.19640428151735,11.5116640858972,11.6862602065686,30.5525871974057,31.6494542124666,0.378801335186385,-0.34786169849223,4.69275840807144,-1.32206590794762,2.49075815471922,0.777103250885003,-0.491253278010558,-2.11178222341217,-6.34074710886555,-2.46505640164521,-14.5462048687255,-1.37644356870295,12,0,9.6,8.13,18.68,12.79,10.82,1183.13,84.58,79.5,1228.96,94.49,1334.02,26.26,23.16,87.5,NA,103.1,NA,NA,NA,0.0426157734145867,0.06468884259862,0.0708310220236578,1.40388308469906,1.35152990658768,1.24509092367431,32.9428043236811,0.0303556427732883,20.8927823144654,0.0478634192875133,17.5783278018838,0.0568882325594608,0.127083333333333,-0.0600614802553795,0.188553459119497
"52","A005490","POSCO",30428.20542,0.8058,"소재","소재","철강","포스코",349000,427000,304500,370926,0.0014,-0.0057,0.1168,-0.0451,-0.0251,-0.0947,67594.68282,56269.3915,71754.32663,67583.73995,0.0757136337224057,0.853733884119414,8.1851185951406,6.8839764655434,1.84539538973574,-17.1267892012279,-0.026395247071393,0.576233128374878,-0.527855316417803,0.0828869124940987,0.914167615738411,1.03563912380081,0.0614758568302054,0.355021265660957,3.69932069427971,4.80098474371349,-1.51245791083528,-7.16662277613873,-0.212643168096504,-0.869597455215287,1.93816260886805,0.16995645745841,-0.285978416403106,-11.6865715572654,0.0250849496204039,0.00961870724744174,-0.174619236549114,-14.7365023277143,-15.3236158217049,-17.9704685982102,-0.02727075056009,-0.344958562462603,-3.5282327208635,6.94760690228047,16.1118821577878,39.5538998566416,12,2,226.97,1007.58,629.54,509.29,730.84,39215.83,3648.14,2559.89,39932.6,3187.68,42287.18,679.77,758.14,2543.23,39838.18,3074.85,42000.47,732.4,728.85,0.0733696061003936,0.0641052673755278,0.0753817114312186,0.775916394476414,0.761989087111783,0.719560997446507,10.5754471874185,0.0945586491311389,11.8865284914586,0.0841288523153397,9.54556461752748,0.104760696728595,2.2199850200467,-0.298302696716683,0.245241006449496
"53","A005830","동부화재",3253.26,0.5821,"금융","보험","손해보험","동부",45950,53900,38550,46455,0.028,0.0033,0.0188,-0.0506,0.1207,-0.1347,7741.755905,6044.28221,8791.645001,7732.055011,0.133730473432803,-0.261374744102838,-9.57933580470051,1.87934256714803,18.6145435655312,33.6192465403933,-0.0305939273221323,-0.302432022033284,-0.645856771361649,4.62504994989641,4.51075229154756,4.14814985583691,-0.109382588541955,-0.121395154398972,-2.65592359663845,-2.61852418804522,-1.14206057923437,-7.28112723852382,0.0282670306092965,-0.0221593109680751,-7.11058445989561,-3.56653326202025,6.31913526739332,25.8238259468963,-0.0275139398633986,-0.000876044337064975,0.0475123414667134,1.0504509322956,1.14191303492497,2.2560815920031,0.232093346366414,1.59589765343071,9.45738735914129,4.4118791612106,-6.57712878773907,-30.6732077977167,3,2,74.14,102.64,87.56,110.78,147.9,2662.77,396.16,465.49,2698.97,504.13,3116.46,113.35,108.45,459.83,2715.8,492.49,3130.68,109,98,0.168576332165377,0.172469497623167,0.161763667751231,1.22175779357586,1.2053709378022,1.04389595887642,7.24750490108715,0.137978520007623,6.98889342413371,0.143084167880833,6.45321643226946,0.154961484787567,0.99487456164014,0.175005048465267,0.0830093020258222
"54","A005930","삼성전자",224189.5909,0.7115,"IT","반도체와반도체장비","반도체와반도체장비","삼성",1522000,1536000,1011000,1259916,0.0174,0.0555,0.0771,0.1308,0.3031,0.4345,404684.0112,448976.4665,447225.288,403994.9909,0.000173959905290143,0.336733742619091,-0.69605278895221,4.3415183376384,1.90311681415357,7.05828546119177,-0.0919693903594166,0.340633522249761,0.488417368355169,0.891060058578304,0.87832579206513,1.36553115053657,0.0358647784124218,-0.6249846366083,-1.65516141275942,-1.30958461907787,-3.74237406220272,-1.54697806712488,0.00917897210008246,0.143879115308203,0.407411020437345,3.75096567429438,4.36934219857216,4.68809499932943,-0.0163765408789102,-0.0153188200496422,-0.198952814093386,-0.0410478022777818,-0.676287286092728,-1.63005315515744,0.157729089285742,0.055312826747301,2.03001365127162,-0.767812632642616,10.6754494282812,1.84085607339408,12,2,3300.16,3887.43,4860.89,5049.04,6424.87,112304.23,13359.19,23175.04,119841.48,28594.09,147227.91,6801.08,6531.2,23401.47,119632.26,29114.87,147773.11,7082.91,6488.5,0.180066503283091,0.193380789356073,0.194216504194076,1.99627022864588,1.8707178090591,1.52273839178998,11.0862941871396,0.0902014670655256,9.67375205824887,0.103372506756289,7.84041705471305,0.127544235596355,0.946835910986134,0.734763859186073,0.233831311618017
"55","A005940","우리투자증권",2361.158277,0.5502,"금융","증권","증권","",11850,14550,9940,11676,-0.0084,0.0042,0.1505,0.0085,0.1127,0.1232,14306.83971,10355.91912,12380.87926,14296.72619,-0.613029636386379,-1.45717465597924,23.0054082054237,14.9582814265526,14.4508143873152,-31.8604011991865,-0.542487986712803,0.222886371119796,-2.11387353766966,1.31244060603058,2.98620387658154,14.2120417453065,0.637598086780016,0.40131151275633,7.7857042363789,5.87491323013921,4.00538587019933,-13.7817571642615,-0.397800524068806,-0.38636969358916,10.481368505056,1.69316053012739,3.80890603040247,-11.7128573164263,-0.170882233491203,-1.30985712822673,-10.8541601169416,-12.9752038643193,-12.1475549857855,-14.4707241072429,-0.181677782543673,1.89877995205656,-0.376501655420366,4.85118262150284,12.8344424408953,63.4479193789345,3,2,26.93,36.22,67.2,19.34,34.36,3442.77,166.08,156.17,3537.58,239.42,3735.68,45.77,58.11,154.75,3538.23,246.88,3736.6,47.63,60.11,0.0456376696671576,0.0441459981117035,0.0640900719547713,0.685830966634425,0.667450143035635,0.632055817682457,15.0277385246945,0.066543611891885,15.1191539796376,0.0661412669880072,9.86199263637123,0.101399386196252,0.275900482733012,-0.0596700385356456,0.533072933341871
"56","A006040","동원산업",960.1936,0.3917,"필수소비재","식품,음료,담배","식품","",285500,331500,164500,225040,0,0.0288,-0.0655,-0.0483,0.3126,0.6745,1128.719813,2637.4484,1897.949825,1127.312602,-0.68692397033265,-1.05614117819573,-3.45212673777455,-3.7518787877778,-5.66661764877416,-7.39160311003948,0.0486464396346737,-0.515593938555725,-0.647838102649299,-1.07116939750484,-2.87111890768695,-3.11676728526414,-0.235619150138056,0.80282767975125,0.654534668841784,-6.61131255196869,-15.544031953556,-25.3103332494614,-0.154656310977286,-1.40188395340273,-2.7499141839729,2.12013493945388,11.829197778448,10.2216261387287,-0.0436162040655135,0.198116296546863,0.10322918211494,3.63749560505298,2.73760416649309,-1.17391950956557,0.00509272296753488,-4.61833946820725,-1.98379785076676,-0.718896689167685,8.46565734243594,6.89039168767632,12,2,0.1,26.45,22.4,35.42,28.85,544.57,68.38,110.73,563.9,126.63,674.6,29.32,27.68,112.2,NA,135.9,NA,NA,NA,0.207723524983014,0.19636460365313,0.187711236288171,1.76321427915603,1.70277283206242,1.42335250518826,8.48827439886846,0.117809575069028,8.67148559559288,0.115320493700437,7.58267077311853,0.131879654269722,287.5,0.619333138344545,0.143592522351666
"57","A006120","SK케미칼",1244.329906,0.7061,"소재","소재","화학","SK",59700,74600,49850,61925,-0.0033,-0.0308,0.0311,-0.0858,0.0492,-0.0261,7164.364537,5320.32252,7940.565905,7171.64546,-0.234825184696638,-4.13544669720411,-25.8854423129167,-13.6010634465937,11.8593870715826,48.0108608753473,-0.0710261800940755,0.251500826662604,-0.630114245602645,-0.421970088051553,-0.493799913541578,2.81704231578599,-0.242604472129435,-1.28750421594384,-6.70893623929344,-13.8056956737645,-9.4692894088491,24.7492404156684,0.973302975489203,0.0365176467919754,-4.13795407083947,3.39430884015095,5.62507576668337,4.32238265275608,0,-0.667218553533664,-1.67355135479642,-2.76159078346543,0.8130641199907,-3.35519541873006,-0.23608690796828,2.19883005849736,19.7066709413315,7.81566042341829,4.59056715783861,-45.5272028156173,12,2,17.58,-4.24,60.06,25.86,38.57,1341.41,153.71,164.01,1378.27,177.22,1545.42,69.57,29.26,NA,NA,NA,NA,NA,NA,0.0896444785710558,0.118997003489882,0.114674328014391,0.92762832094587,0.902820133936021,0.80517264303555,10.3478578461538,0.0966383588630072,7.58691485885007,0.131805881389786,7.02138531768423,0.142422037070288,1.19397042093288,0.0670093032333614,0.0805438692762637
"58","A006260","LS",3036.46,0.528,"산업재","자본재","전기장비","LS",94300,100500,72400,86217,0.0206,0.0239,0.0261,-0.0268,0.1293,0.2327,10721.00396,6805.24328,7687.038645,10740.65658,0.623429915098503,0.297198052995923,-2.07406651166161,11.2693794747831,14.4173412460563,23.4931696778485,-0.275132885004248,-0.745611666216581,-3.04407434973621,-1.65254276361289,-4.42099023204653,-1.80555976367217,0.177216232059701,0.874356981485019,1.22828886268879,8.68423097949586,4.57247255027236,10.2239318153376,0.203266303524499,-0.369351152328699,-3.00281248559177,-2.19419323817867,0.390569939995916,-1.98293407454733,0.0373658800050058,0.0018738926249646,-0.281136586683177,-2.56799365050091,-1.27800794346048,0.192925314346311,-0.41301383848297,1.05143160127253,3.86371959452784,-5.38070977388143,0.88155944751454,0.185403397377209,12,2,-95.18,73.31,62.7,59.58,28.75,2333.19,117.64,236.83,2454.2,320.91,2750.8,94.82,69.73,230.97,2440.59,322.58,2734.84,114.83,65.25,0.096151620742417,0.0964998777605737,0.116660607823179,1.30141994436801,1.23725042783799,1.10384615384615,13.535080681109,0.0738820863768994,12.8212641979479,0.0779954288875862,9.46202985260665,0.10568556806281,NA,1.01317579054743,0.355022590043491
"59","A006280","녹십자",1403.141977,0.463,"건강관리","제약과생물공학","제약","",138500,176500,114000,141538,0.0109,0.0184,-0.0348,-0.1829,-0.0736,-0.0642,5350.006295,4375.4409,5275.045325,5339.927441,1.91448195837134,4.35647290167273,-7.63863541657838,-17.0993672723683,-18.267082319639,-7.15651029232946,-0.130792181410164,-0.0237609597221821,0.00679190000457096,0.061098592590962,0.733361282655148,1.4526612655107,-0.229755794698173,-0.0902189529463418,-7.04636463170968,-8.56659568100142,-10.7054882871628,-12.5314546127359,1.16614713751095,1.85073217291396,3.48547764956504,-4.28119897948146,-6.13097615281451,-3.76763726455031,-0.0099419732490834,0.0349287533288586,0.310339229484829,-0.147796875440496,-0.863319621147647,-0.324372021834252,-0.0701782154722038,-1.46701476667461,1.01145858599026,14.5319720557402,31.9351289709152,8.10808185236126,12,2,33.21,-1.01,15.81,11.37,32.62,667.85,55.37,68.24,624.24,82.26,683.55,11.31,16.84,61.57,665.9,75.73,726,NA,NA,0.0880287489705772,0.109316929386134,0.120342330480579,2.10098371939807,2.24776043989491,2.05272763806598,23.8670178091512,0.0418988248970332,20.5618695339977,0.048633710001251,17.0574030756139,0.0586255712881434,-0.0177657332128878,0.232436337366805,0.205451348182884
"60","A006360","GS건설",2922.3,0.6676,"산업재","자본재","건설","GS",57300,111000,47150,79189,0.0106,-0.0017,0.1235,-0.252,-0.2204,-0.3805,30617.25764,18867.62912,26642.44511,30530.70251,-0.929842931937173,-1.24345891934435,15.0683844916675,-54.9354344180953,-33.03437703179,-60.1728364644287,-0.252852205454608,1.00755227047189,3.79063408958697,6.30670020189577,13.0815658898813,27.1310337747665,-0.0503336413099271,-2.05737261745885,-2.3875235259898,-35.013523594429,-22.7359785100777,-58.3791602504876,-0.992848099100024,-0.441535776614311,9.21841357834582,-12.3622728672621,-14.6338055641105,-24.9334428361222,0.014611778393731,-0.0556958560038326,-0.304896827841084,-0.202587003387743,-1.45050473941758,-5.90984840707662,1.83165999384047,1.8869178386887,8.39440166991753,-27.1303596482223,-40.0783937309653,-63.4587893097902,12,2,89.49,75.25,73.22,72.1,36.68,3760.72,423.68,264.17,3878.83,343.48,4134.01,73.27,78.25,259.02,3876,321.96,4214.5,62.61,53.33,0.0684044544661661,0.0681055885408745,0.0830863979525932,0.777058648343934,0.753397287326333,0.706892339399276,11.3597667638484,0.0880299763884611,11.0621947988038,0.0903979741984054,8.50791894724584,0.11753755603463,-0.590121801318583,-0.376486971299094,0.300223341030397
"61","A006400","삼성SDI",6879.309491,0.7462,"IT","디스플레이","디스플레이패널","삼성",151000,171500,127000,146550,-0.0066,-0.0131,-0.0289,-0.0473,0.0134,0.1269,47451.54411,19565.2745,24170.80278,47430.76229,-0.853972336567464,-2.47470040739878,-9.56089271547501,-9.7443064725753,-16.8537627434387,-2.80411573650481,-0.104322970341559,0.456138803480967,-0.109487732887347,-0.152750795901065,-3.48766544540393,-2.549744276362,0.0461659706421835,-2.51977905961027,-5.83632704016689,-1.96330024367558,-6.80963984267415,4.79301593323242,-0.737052171679944,-0.640487247414059,-1.90754900868582,-3.03943586596226,-4.29562008202431,-3.31124076185279,0.000673032664987277,-0.192612354733206,-0.34751598298167,-1.39067300468398,-3.08301727488015,-4.69506714914565,0.543089390713967,3.17674325142526,16.6078281765736,31.4132821444826,54.3818635416006,81.7743904000786,12,2,99.96,54.93,112.01,105.33,1198.51,7465.57,320.11,1380.82,7394.64,582.97,7884.13,136.41,118.18,1530.33,7410.23,614.43,7924.83,135.75,126.72,0.197008399894449,0.186732552227018,0.0739422104912019,0.921471433661462,0.930310264056127,0.872551504224309,4.67732053128272,0.213797620520516,4.98204653104677,0.200720726666897,11.8004519803763,0.0847425167835061,10.9898959583834,3.31357970697573,-0.577808838226561
"62","A006730","서부T&D",614.12926,0.4161,"산업재","운송","운송인프라","",23500,27988,18384,21652,0.0151,0.0298,0.0617,-0.0724,0.0706,0.0617,1216.275004,1607.00898,2766.727838,1213.407184,0.582385538835912,-0.433475519469631,43.1623629201449,34.9459004770429,33.1132895377758,25.8692933797032,0.0383144095755998,-0.257698192071161,43.5611226209935,40.237327236289,42.4571530755594,42.937426560656,0.319281318724335,1.32172500623077,2.92249550200555,-3.45775741087471,0.89894756032305,-9.67107478318164,0.38247648385944,-0.743784785632914,-5.28691630814008,-8.37867585074842,0.976195141719839,2.79794517525512,0.0037777063414956,-0.260466338959326,-33.5975198446008,-35.8543085864367,-36.75428198943,-23.8742085013178,0.00933028333481456,0.148486655724562,0.0237897800212288,0.0439321194368755,-0.362676092000567,-0.78564893651216,12,0,-0.39,0.82,0.19,0.25,-0.39,416.3,0.45,2.95,419.15,20.4,439.55,1.2,NA,NA,NA,NA,NA,NA,NA,0.00208983905837137,0.00703805320291065,0.0464111022636788,1.47520840739851,1.46517776452344,1.39717724945967,705.895701149425,0.00141663987806085,208.179410169492,0.00480354901181553,30.1043754901961,0.0332177626579785,NA,5.55555555555556,5.91525423728813
"63","A006800","대우증권",3920.410692,0.4782,"금융","증권","증권","",12000,14850,9730,11711,0,0.0127,0.1538,-0.0588,0.1707,0.1483,15543.51211,16991.88018,19394.73627,15544.5743,-0.222114484530132,1.61200713305268,10.8459274653973,5.04314765806174,10.1962990973294,5.29697310600029,0.0608201585835283,0.377338017932331,3.21192624683312,2.08268996323817,-0.771868112229911,0.607461867416007,-0.0634117238041652,1.07713715009938,1.99469152962916,1.26925732810444,4.06698207219357,-2.21475775936385,0.15395580907675,0.0883580898059646,5.98692633093145,3.40208744640369,5.11595380579071,-0.183501183043912,-0.374101112159705,-1.74770720169233,-8.74265547483106,-18.4014318059104,-19.2299904073417,2.14539002690793,0.227101206977322,1.6960442469888,3.79543399123043,6.41832501154703,13.6879740965669,29.2674923660779,3,2,24.05,25.66,81.19,24.44,51.53,4011.8,166.92,191.17,4099.16,248.21,4301.23,52.11,61.26,190.86,4123.84,270.76,4387.38,56.15,77.3,0.0455705668278578,0.0466363840396569,0.0577067489997047,0.977219874370607,0.956393673825857,0.911462696019511,21.4441018050542,0.0466328694524436,20.5074577182612,0.0487627483493252,15.7947330566859,0.0633122444305384,1.14261954261954,0.145279175653007,0.298373175707486
"64","A007070","GS리테일",2306.15,0.3096,"경기관련소비재","소매(유통)","백화점과일반상점","GS",29950,35850,20050,26360,0.0204,0.0187,0.0101,-0.0083,0.2611,0.3223,6271.613698,5624.18229,8350.241553,6361.322278,0.497448127832101,0.970014959998265,-5.21094464800642,83.9371983609045,82.6906272358693,90.871495783015,-0.0659237256900028,-0.0399627084101208,-1.34443553107994,48.9728508553216,49.7902001170782,49.1256076144223,0.199124081260976,1.81311276369707,0.709038874314333,12.7735533248054,12.3448778266808,20.1073087179932,0.313596253496087,-0.237621143464215,-0.994614400624417,19.8145307113588,20.7528695011166,21.9847581466947,-0.322333759729419,-0.347310452485745,-0.605203477657568,-125.913917134618,-125.662268282636,-143.010511024868,0.422795568371528,0.913682978123713,10.7216573076339,37.5548338139323,38.9903518851766,71.3149838475381,12,2,43.19,18.92,15.85,33.41,49.81,1506.26,93.56,130.87,1535.43,157.63,1671.18,29.58,18.37,129.43,1530.45,153.74,1659.79,28.92,17.43,0.0783330899047973,0.0852334525181871,0.0943225744683397,1.53104377730272,1.50195710647832,1.37995308704029,19.5453004491906,0.0511631940680355,17.6216856422404,0.0567482600871583,14.6301465457083,0.0683520152635345,0.153276221347534,0.398781530568619,0.204477725987621
"65","A007310","오뚜기",751.64,0.3457,"필수소비재","식품,음료,담배","식품","",218500,265000,148500,184428,-0.0158,0.0023,-0.0202,-0.1225,0.3323,0.4375,642.643613,731.4065,845.52945,643.501464,0.339457719120856,0.945040178809004,-2.14707838859028,-1.09278377946889,9.36164919376297,19.6389361928583,0.00868766962907775,0.117223670906285,-1.46147091692832,-1.92803735830983,-2.42492416582407,-2.79134958224682,-0.0308126230642329,0.0376110904156245,-3.21918737693577,-6.11595976797403,-7.68496886807514,-0.753392581555,0,0.329386408386994,1.45940875951253,5.21973285083285,17.1904103028045,20.734088127295,0,-0.000279389069235272,-0.0402054174870949,0.451958384332925,-0.761987121494332,-0.662950348571124,-0.164746421159066,-0.76265233356394,-0.673008355063594,-3.47907242829014,-11.8216699483795,-15.8405353626736,12,0,20.96,5.09,20.08,19.07,10.63,557.53,69.98,61.1,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098416228723118,NA,NA,1.34816063709576,NA,NA,13.6985602332787,0.073000372518759,12.3018003273322,0.0812889149060721,9.89,0.101112234580384,-0.492843511450382,-0.126893398113747,0.243862520458265
"66","A008770","호텔신라",1724.954918,0.8113,"경기관련소비재","호텔,레스토랑,레저등","호텔,레스토랑,레저","삼성",43950,59800,38350,49099,0.0069,-0.0124,-0.0689,-0.2067,-0.1891,0.1313,15871.1991,9040.9324,9598.022605,15828.30343,0.94487107053774,-2.26602443879058,-16.7764906189856,-78.2252617688412,-74.3125798027378,-155.769763717384,-0.0119539355984491,-0.664289824645724,-2.49485360753063,-11.9565153760152,-0.271195493353757,-1.15798968376285,0.139539878688006,-0.916023939821017,-8.08434461357905,-31.7583372344111,-43.0223997309129,-86.7056109346969,0.449547980592499,1.80765883644966,2.18940214645076,0.422370458727548,4.44940323941846,-6.97639681734569,-0.238533770190973,-0.153476474797934,-0.375522857577661,-2.24646450731184,-1.56016251318633,-1.41095281656515,-1.30423118686978,-1.89811337434617,5.16654661927808,54.2120718774634,42.3950673938715,130.411472005786,12,0,16.49,22.16,20.99,39.01,24.71,674.84,56.12,114.55,696.37,128.67,803.36,28.6,23.57,112.33,695.41,115.52,792.65,27.88,18.67,0.158363463932191,0.164495885807832,0.16016480780721,2.55609465651117,2.47706667145339,2.1471755103565,16.1406841770375,0.0619552423572382,15.0585326756875,0.0664075326286295,13.4060380663713,0.0745932538046771,0.498483929654336,1.0411617961511,0.123264949803579
"67","A009150","삼성전기",7409.614643,0.7625,"IT","기술하드웨어와장비","전자장비와기기","삼성",99200,112500,77000,98376,-0.0129,-0.0275,-0.0642,0.029,-0.0322,0.24,61506.13858,94179.88126,68502.32319,61584.87808,-0.174675750677902,-10.5122362974147,-21.8630236260723,-1.44768932216115,-36.5800507933379,11.0980521878673,0.125813560477223,2.77255714228106,1.68870185601635,-3.20980255329049,0.0116807694016538,1.68022638151116,-0.741528441724118,-5.05949523777414,-9.94376273934925,-3.96398077567338,-34.2516638486404,-16.739348262487,0.9321024550885,-2.92499421956781,-5.68252224017853,5.33333134096701,3.39526428999474,20.8584369695945,0.0302296422677808,-2.53708605720266,-3.95962832260344,-4.1208580298904,-4.16481983029357,-5.2998154279317,-0.942654960686597,6.81285902603451,30.7192318314468,43.9959560255906,61.0079230540087,98.5222194638227,12,2,64.93,144.86,69.51,135.16,139.09,3825.11,349.47,484.59,3800.2,563.65,4277.96,125.59,116.28,469.79,3932.74,562.07,4452.68,130.63,119.76,0.127740117277673,0.127516972790906,0.131756725168071,1.93709844762634,1.94979596942266,1.73204392818072,15.1643703552863,0.0659440502026119,15.2904819393714,0.0654001622686007,13.1457724527632,0.0760700828797474,1.14215308794086,0.386642630268692,0.163148228399265
"68","A009540","현대중공업",18392,0.5776,"산업재","자본재","조선","현대중공업",242000,346500,193500,265271,0.0083,-0.0082,0.1921,-0.0416,-0.051,-0.062,85867.0293,45580.2718,55402.3981,85756.79761,0.823058394954328,0.196198890822097,4.74602816441931,-1.16387505437147,0.483609177903436,23.2469725967812,-0.134251848629839,-0.166468573292736,-0.786450086994345,2.36821498477599,6.12484014789039,11.4933851674641,0.284838516746411,-0.443881578947368,2.64708133971292,-0.164858090474119,-3.48876087429317,-9.23721781209222,0.326813832100913,0.342450521966072,1.62279632448891,-1.17806220095694,-1.13365104393214,12.1113310134841,-0.0386505002174859,-0.128348738581992,-0.0965365376250544,-0.438842431491953,-1.311316876903,-38.7638929969552,-0.413287298825576,2.27337592431492,6.6729866246194,1.83056709438886,-0.859056111352762,31.2919764027838,12,2,516.13,53.11,495.69,132.16,695.31,17240.25,2559.01,1667.56,17801.99,1626.53,19305.96,394.44,381.75,1606.19,17596.44,1452.99,18892.81,301.61,406.96,0.0798288887922159,0.0936726736729995,0.0842501486587562,1.06680587578486,1.03314292390907,0.952659178823534,13.3636568405909,0.0748298173118747,11.0292883014704,0.090667681600696,11.3075073930392,0.0884368203566768,0.347160599073877,-0.348357372577677,-0.024604811820864
"69","A009830","한화케미칼",2574.202427,0.5696,"소재","소재","화학","한화",18350,33200,15800,22393,0,-0.0108,0.1189,-0.1405,-0.1157,-0.2525,28116.71998,9267.6891,12652.15552,28095.97169,-0.329127185614296,0.227200469499052,5.5429051928246,-12.6340763488061,-2.84596888075267,-23.3993602710561,-0.105574447894808,0.436651752096262,2.1949905495913,2.43099763031961,6.50514109704862,13.0415345925707,0.0857352932640988,0.0499183741931885,0.402287710219768,-3.97544105026982,-2.73603968597299,-16.6720921205937,-0.209194892504077,-0.531096539130098,1.59354212278505,-10.5721172952651,-5.0734976639815,-19.3271474994223,-0.00215600760134005,-0.147420418852709,-1.37349726770341,-0.181827192411392,-1.59799787182782,-2.68886002413826,0.368949228715804,0.604964078840875,2.28779599390845,9.33007822076768,25.2132735635868,74.5049371363987,12,2,64.05,-107.86,34.69,-12.73,41.29,4146.6,253.55,90.17,4168.53,212.12,4321.88,24.95,47.71,67.78,4142.14,202.93,4230.06,26.23,26.57,-0.0107582115468094,0.0216311265602023,0.0490804927485261,0.620798347320696,0.61753242198089,0.59562098600609,NA,-0.017329639476717,28.5483245758013,0.0350283252996094,12.1355950735433,0.0824022220533785,-0.355347384855582,-0.644369946756064,1.3524453809471
"70","A009970","영원무역홀딩스",814.0448424,0.3836,"경기관련소비재","내구소비재와의류","섬유,의류,신발,호화품","",59700,70000,45400,58931,0.0474,0.0455,-0.0968,-0.1259,0.0034,0.0548,560.794043,303.92408,408.887725,558.944883,0.1011983562934,0.234913348798093,1.71273120027325,5.24811383535645,2.78593989160811,-6.6194264975789,0,0.00755486636567627,0.491594540197777,0.558765287006749,0.693585869711297,0.519639678267434,0.089823061570447,0.363616332396777,1.22973569496323,4.10543722646402,3.75126754810823,1.32938622497684,0,-0.219140261946828,-0.330055527663398,-0.18492838742909,-1.71050773553799,-4.87239743243904,0,0.00348875129732042,-0.308705352470642,-0.246853722956528,0.242038263419381,1.63172829163053,0.0584365842301171,-0.376453463050649,-1.16058717013008,-1.78601954618809,-0.190050955355086,17.8533039496351,12,2,39.05,25.52,14.59,24.87,33.31,503.6,102.51,114.19,611.97,133.01,814.08,37.37,29.38,106.3,NA,118.2,NA,NA,NA,0.195174741858618,0.18659411409056,0.16338689072327,1.61645123590151,1.33020383744301,0.999956813089623,8.28207185268084,0.120742734159727,7.12886279358963,0.1402748276905,6.12017774904143,0.163393947203024,-0.146991037131882,0.113940103404546,0.16481303091339
