,SPX Index,KOSPI Index,NKY Index,HSCEI Index,SX5E Index
2005-01-10,1190.25,874.18,11433.24,4547.93,2977.21
2005-01-07,1186.19,870.84,11433.24,4513.03,2979.82
2005-01-06,1187.89,871.28,11492.26,4538.77,2966.24
2005-01-05,1183.74,885.19,11437.52,4564.98,2947.19
2005-01-04,1188.05,886.9,11517.75,4697.75,2971.12
2005-01-03,1202.08,893.71,11488.76,4763.47,2970.02
2004-12-31,1211.92,895.92,11488.76,4741.32,2951.01
2004-12-30,1213.55,895.92,11488.76,4708.51,2951.24
2004-12-29,1213.45,884.27,11381.56,4787.42,2953.15
2004-12-28,1213.54,878.43,11424.13,4776.97,2955.11
2004-12-27,1204.92,876.98,11362.35,4774.68,2944.16
2004-12-23,1210.13,876.88,11209.44,4783.9,2950.92
2004-12-22,1209.57,883.38,11209.44,4762.4,2937.74
2004-12-21,1205.45,882.82,11125.92,4786.06,2912.8
2004-12-20,1194.65,884.31,11103.42,4808.48,2906.24
2004-12-17,1194.22,875.13,11078.32,4778.86,2891.48
2004-12-16,1203.21,873.7,10924.37,4762.92,2929.63
2004-12-15,1205.72,868.84,10956.46,4779.54,2921.94
2004-12-14,1203.38,849.4,10915.58,4720.67,2934.1
2004-12-13,1198.68,844.2,10789.25,4679.34,2928.43
2004-12-10,1188,844.85,10756.8,4693.64,2903.96
2004-12-09,1189.24,861.31,10776.63,4789.21,2888.02
2004-12-08,1182.81,871.74,10941.37,4781.02,2912.44
2004-12-07,1177.07,861.07,10873.63,4879.67,2918.43
2004-12-06,1190.25,870.75,10981.96,4920.53,2904.51
2004-12-03,1191.17,882.55,11074.89,4896.66,2911.59
2004-12-02,1190.33,884.1,10973.07,4959.77,2926.73
2004-12-01,1191.37,876.8,10784.25,4942.5,2913.21
2004-11-30,1173.82,878.06,10899.25,4967.44,2876.39
2004-11-29,1178.57,865.4,10977.89,4970.22,2891.15
2004-11-26,1182.65,858.12,10833.75,4934.39,2898.95
2004-11-24,1181.76,872.56,10872.33,4935.07,2876.84
2004-11-23,1176.94,860.4,10849.39,4900.94,2876.88
2004-11-22,1177.24,849.99,10849.39,4830.96,2879.58
2004-11-19,1170.34,867.03,11082.84,4843.72,2893.08
2004-11-18,1183.55,875.84,11082.42,4871.19,2917.21
2004-11-17,1181.94,885.42,11131.29,4849.99,2922.24
2004-11-16,1175.43,876.61,11161.75,4818.54,2879.01
2004-11-15,1183.81,882.33,11227.57,4913.86,2898.16
2004-11-12,1184.17,876.67,11019.98,4831.09,2907.45
2004-11-10,1162.91,860.54,10994.96,4797.77,2872.66
2004-11-09,1164.08,844.15,10964.87,4708.69,2864.93
2004-11-08,1164.89,846.11,10983.83,4661.45,2872.48
2004-11-05,1166.17,860.68,11061.77,4642.24,2874.8
2004-11-04,1161.67,851.2,10946.27,4604.02,2859.52
2004-11-03,1143.2,861.05,10887.81,4608.55,2860.68
2004-11-02,1130.54,846.67,10887.81,4567.73,2855.16
2004-11-01,1130.51,835.66,10734.71,4499.24,2834.03
2004-10-29,1130.2,834.84,10771.42,4504.78,2811.72
2004-10-28,1127.44,833.54,10853.12,4578.58,2818.54
2004-10-27,1125.4,809.91,10691.95,4488.09,2787.15
2004-10-26,1111.09,813.7,10672.46,4461.11,2739.37
2004-10-25,1094.81,808.14,10659.15,4446.51,2734.37
2004-10-22,1095.74,828.17,10857.13,4492.91,2788.89
2004-10-21,1106.49,820.63,10789.23,4492.91,2786.53
2004-10-20,1103.66,828.61,10882.18,4504.68,2769.26
2004-10-19,1103.23,855.77,11064.86,4614.04,2801.19
2004-10-18,1114.02,848.27,10965.62,4566.79,2768.63
2004-10-15,1108.2,841.94,10982.95,4585.09,2773.39
2004-10-14,1103.29,846.63,11034.29,4543.65,2776.03
2004-10-13,1113.65,856.18,11195.99,4653.95,2792.27
2004-10-12,1121.84,858.09,11201.81,4736.26,2788.07
2004-10-08,1122.14,881.38,11349.35,4770.79,2816.42
2004-10-07,1130.65,885.33,11354.59,4818.81,2834.62
2004-10-06,1142.05,887.45,11385.38,4741.43,2831.88
2004-10-05,1134.48,884.84,11281.83,4756.01,2830.12
2004-10-04,1135.17,880.84,11279.63,4777.42,2823.46
2004-10-01,1131.5,846.01,10985.17,4649.66,2796.08
2004-09-30,1114.58,835.09,10823.57,4649.66,2726.3
2004-09-29,1114.8,832.1,10786.1,4543.72,2746.36
2004-09-28,1110.06,832.1,10815.57,4543.72,2733.69
2004-09-27,1103.52,832.1,10859.32,4551.32,2725.1
2004-09-24,1110.11,832.1,10895.16,4538.68,2740.06
2004-09-23,1108.36,829.68,11019.41,4625.69,2735.45
2004-09-22,1113.56,835.1,11019.41,4573.68,2759.68
2004-09-21,1129.3,857.15,11080.87,4670.29,2790.67
2004-09-20,1122.2,856.87,11082.49,4683.32,2776.1
2004-09-17,1128.55,848.11,11082.49,4570.09,2788.64
2004-09-16,1123.5,855.38,11139.36,4488.15,2765.87
2004-09-15,1120.37,850.63,11158.58,4349.88,2763.75
2004-09-14,1128.33,851.42,11295.58,4342.59,2771.67
2004-09-13,1125.82,851.91,11253.11,4293.94,2780.85
2004-09-10,1123.92,836.34,11083.23,4287.47,2745.86
2004-09-09,1118.38,821.88,11170.96,4315,2730.74
2004-09-08,1116.27,815.85,11279.19,4404.2,2746.96
2004-09-07,1121.3,818.8,11298.94,4407.79,2751.93
2004-09-03,1113.63,820.69,11022.49,4314.26,2739.43
2004-09-02,1118.31,823.83,11152.75,4350.99,2711.16
2004-09-01,1105.91,817.36,11127.35,4358.42,2691.67
2004-08-31,1104.24,803.57,11081.79,4292.02,2670.79
2004-08-30,1099.15,805.19,11184.53,4306.78,2697.05
2004-08-27,1107.77,810.3,11209.59,4235.37,2704.53
2004-08-26,1105.09,810.21,11129.33,4257.04,2688.67
2004-08-25,1104.96,803.97,11130.02,4221.59,2664.67
2004-08-24,1096.19,792.34,10985.33,4144.83,2659.14
2004-08-23,1095.68,787.65,10960.97,4114.92,2662.35
2004-08-20,1098.35,787.64,10889.14,4131.62,2624.96
2004-08-19,1091.23,788.53,10903.53,4123.08,2630.71
2004-08-18,1095.17,773.19,10774.26,4021.75,2627.37
2004-08-17,1081.71,771.03,10725.97,3965.15,2617.27
2004-08-16,1079.34,773.85,10687.81,3965.96,2604.75
2004-08-13,1064.8,776.02,10757.2,4011.11,2580.04
2004-08-12,1063.23,766.7,11028.07,4050,2588.8
2004-08-11,1075.79,753.06,11049.46,4048.86,2594.45
2004-08-10,1079.04,748.62,10953.55,4153.96,2619.42
2004-08-09,1065.22,742.13,10908.7,4204.67,2596.52
2004-08-06,1063.97,733.95,10972.57,4276.18,2618.68
2004-08-05,1080.7,743.35,11060.89,4310.35,2689.26
2004-08-04,1098.63,729.41,11010.02,4237.73,2684.28
2004-08-03,1099.69,726.44,11140.57,4251.41,2712.45
2004-08-02,1106.62,719.59,11222.24,4304.26,2696.26
2004-07-30,1101.72,735.34,11325.78,4335.34,2720.05
2004-07-29,1100.43,730.61,11116.84,4304.12,2717.61
2004-07-28,1095.42,744.42,11204.37,4310.34,2665.98
2004-07-27,1094.83,738.51,11031.54,4309.65,2670.48
2004-07-26,1084.07,736.21,11159.55,4301.64,2640.61
2004-07-23,1086.2,737.51,11187.33,4348.88,2673.44
2004-07-22,1096.84,742.63,11285.04,4379.1,2680.44
2004-07-21,1093.88,753.32,11433.86,4435.98,2728.91
2004-07-20,1108.67,737,11258.37,4393.66,2708.16
2004-07-19,1100.9,750.4,11436,4401,2697.69
2004-07-16,1101.39,739.39,11436,4292.55,2713.27
2004-07-15,1106.69,732.74,11409.14,4182.72,2715.64
2004-07-14,1111.47,736.57,11356.65,4170.54,2754.77
2004-07-13,1115.14,750.95,11608.62,4209.93,2763.2
2004-07-12,1114.35,746.27,11582.28,4245.52,2760.12
2004-07-09,1112.81,747.46,11423.53,4315.3,2776.25
2004-07-08,1109.11,743.64,11322.23,4300.79,2776.88
2004-07-07,1118.33,761.88,11384.86,4405.64,2764.31
2004-07-06,1116.21,758.47,11475.27,4404.7,2764.89
2004-07-02,1125.38,755.42,11721.49,4314.16,2783.99
2004-07-01,1128.94,778.03,11896.01,4291.02,2806.62
2004-06-30,1140.84,785.79,11858.87,4291.02,2811.08
2004-06-29,1136.2,778.72,11860.81,4237.07,2828.59
2004-06-28,1133.35,770.95,11884.06,4287.15,2840.04
2004-06-25,1134.43,779.03,11780.4,4223.56,2818.86
2004-06-24,1140.65,763.13,11744.15,4188.58,2822.35
2004-06-23,1144.06,738.93,11580.56,3975.59,2793.63
2004-06-22,1134.41,746.48,11581.27,3924.04,2782.43
2004-06-21,1130.3,749.3,11600.16,3924.04,2816.56
2004-06-18,1135.02,741.73,11382.08,3919.37,2822.06
2004-06-17,1132.05,760.09,11607.9,4034.89,2807.16
2004-06-16,1133.56,752.34,11641.72,4163.22,2807.15
2004-06-15,1132.01,752.1,11387.7,4187.9,2785.68
2004-06-14,1125.29,738.79,11491.66,4241.71,2759.27
2004-06-11,1136.47,751.53,11526.82,4381.23,2797.05
2004-06-10,1136.47,782.3,11575.97,4300.54,2800.18
2004-06-09,1131.33,794.53,11449.74,4284.92,2787.39
2004-06-08,1142.18,809.31,11521.93,4312.6,2800.36
2004-06-07,1140.42,809.45,11439.92,4303.65,2799.81
2004-06-04,1122.5,780.74,11128.05,4087.86,2767.87
2004-06-03,1116.64,770.06,11027.05,4097.41,2736.72
2004-06-02,1124.99,804.39,11242.34,4294.64,2730.15
2004-06-01,1121.2,815.77,11296.76,4245.75,2713.29
2004-05-28,1120.68,816.51,11309.57,4290.26,2736.83
2004-05-27,1121.28,802.46,11166.03,4278.04,2752.02
2004-05-26,1114.94,784.06,11152.09,4114.64,2729.62
2004-05-25,1113.05,784.06,10962.93,4114.64,2699.36
2004-05-24,1095.41,799.64,11101.64,4088.19,2716.07
2004-05-21,1093.56,786.36,11070.25,3990.95,2697.46
2004-05-20,1089.19,767.79,10862.04,3869.14,2708.55
2004-05-19,1088.68,777.95,10967.74,3936.52,2729.52
2004-05-18,1091.49,741.99,10711.09,3683.28,2675.75
2004-05-17,1084.1,728.98,10505.05,3546.25,2659.85
2004-05-14,1095.7,768.46,10849.63,3747.03,2694.92
2004-05-13,1096.44,790.13,10825.1,3931.85,2712.5
2004-05-12,1097.28,817.09,11153.58,4003.07,2680.1
2004-05-11,1095.45,791.02,10907.18,3945.86,2721.08
2004-05-10,1087.12,790.68,10884.7,3897.08,2684.96
2004-05-07,1098.7,838.74,11438.82,4222.76,2756.85
2004-05-06,1113.99,837.68,11571.34,4282.64,2765.74
2004-05-05,1121.53,867.48,11761.79,4217.96,2823.37
2004-05-04,1119.55,867.48,11761.79,4259.28,2799.71
2004-05-03,1117.49,866.11,11761.79,4076.78,2806.46
2004-04-30,1107.3,862.84,11761.79,4061.18,2787.48
2004-04-29,1113.89,875.41,12004.29,4069.79,2806.37
2004-04-28,1122.41,901.83,12004.29,4263.41,2836.67
2004-04-27,1138.11,915.47,12044.88,4222.67,2884.82
2004-04-26,1135.53,919.74,12163.89,4248.42,2886.05
2004-04-23,1140.6,936.06,12120.66,4503.94,2894.18
2004-04-22,1139.93,924.01,11980.1,4316.39,2877.65
2004-04-21,1124.09,929.95,11944.3,4258.11,2855.46
2004-04-20,1118.15,918.9,11952.26,4447.66,2878.8
2004-04-19,1135.82,902.1,11764.21,4626.39,2859.24
2004-04-16,1134.61,898.88,11824.56,4693.76,2866.95
2004-04-15,1128.84,916.31,11800.4,4677.13,2854.53
2004-04-14,1128.17,916.31,12098.18,4707.42,2856.61
2004-04-13,1129.44,917.63,12127.82,4961.53,2889.91
2004-04-12,1145.2,918.86,12042.7,5037.26,2858.92
2004-04-08,1139.32,916.86,12092.59,5037.26,2858.92
2004-04-07,1140.53,909.93,12019.62,5003.3,2851.83
2004-04-06,1148.16,906.19,12079.7,4968.74,2865.03
2004-04-05,1150.57,883.69,11958.32,4858.7,2905.88
2004-04-02,1141.81,883.69,11815.95,4858.7,2885.08
2004-04-01,1132.17,882.75,11683.42,4741.03,2819.7
2004-03-31,1126.21,880.5,11715.39,4778.13,2787.49
2004-03-30,1127,873.46,11693.68,4715.99,2791.58
2004-03-29,1122.47,874.67,11718.24,4573.09,2797.68
2004-03-26,1108.06,863.95,11770.65,4658.22,2763.75
2004-03-25,1109.19,853.38,11530.91,4696.77,2752.43
2004-03-24,1091.33,861.72,11364.99,4898.57,2702.05
2004-03-23,1093.95,866.17,11281.09,4794.06,2713.68
2004-03-22,1095.4,863.69,11318.51,4723.95,2712.11
2004-03-19,1109.78,883.33,11418.51,4854.02,2769.86
2004-03-18,1122.32,872.82,11484.28,4869.79,2761.66
2004-03-17,1123.75,872.38,11436.86,4998.95,2821.8
2004-03-16,1110.7,850.13,11242.29,4899.46,2773.18
2004-03-15,1104.49,852.26,11317.9,4902.37,2756.13
2004-03-12,1120.57,848.8,11162.75,4866.05,2834.03
2004-03-11,1106.78,869.93,11297.04,4786.65,2834.02
2004-03-10,1123.89,876.02,11433.24,4976.17,2922.68
2004-03-09,1140.58,891.58,11532.04,5066.24,2923.05
2004-03-08,1147.21,900.1,11502.86,5088.2,2959.71
2004-03-05,1156.87,905.38,11537.29,5033.14,2945.63
2004-03-04,1154.88,907.43,11401.79,5090.98,2952.61
2004-03-03,1151.04,895.81,11351.92,5139.62,2926.79
2004-03-02,1149.1,899.21,11361.51,5133.27,2946.62
2004-03-01,1155.96,883.42,11271.12,5097.78,2918.56
2004-02-27,1144.94,883.42,11041.92,5102.14,2893.18
2004-02-26,1144.91,864.86,10815.29,5017.75,2883.54
2004-02-25,1143.67,866.87,10658.73,4900.88,2872.48
2004-02-24,1139.09,864.59,10644.13,4982.48,2866.04
2004-02-23,1140.99,877.52,10868.96,5037.58,2907.46
2004-02-20,1144.11,877.49,10720.69,5007.41,2904.36
2004-02-19,1147.06,881.65,10753.8,4985.42,2932.95
2004-02-18,1151.82,877.1,10676.81,5129.82,2897.59
2004-02-17,1156.99,884.8,10701.13,5097.39,2895.38
2004-02-13,1145.81,882.18,10557.69,4943.99,2860.88
2004-02-12,1152.11,877.95,10459.26,4868.64,2896.25
2004-02-11,1157.76,876.34,10365.4,4823.95,2890.8
2004-02-10,1145.54,866.8,10365.4,4845.71,2880.94
2004-02-09,1139.81,864.77,10402.61,4992.96,2870.98
2004-02-06,1142.76,850.23,10460.92,4765.67,2833.63
2004-02-05,1128.59,840.92,10464.6,4557.69,2816.34
2004-02-04,1126.52,835.5,10447.25,4559.61,2819.92
2004-02-03,1136.03,839.87,10641.92,4662.31,2841.26
2004-02-02,1135.26,854.89,10776.73,4497.27,2853.9
2004-01-30,1131.13,848.5,10783.61,4597.72,2839.13
2004-01-29,1134.11,853.47,10779.44,4639.94,2860.08
2004-01-28,1128.48,859.59,10852.47,4711.8,2896.78
2004-01-27,1144.05,863.03,10928.03,4823.31,2884.25
2004-01-26,1155.37,869.04,10972.6,4803.33,2874.47
2004-01-23,1141.55,861.37,11069.01,4963.03,2892.54
2004-01-22,1143.94,861.37,11000.7,4963.03,2891.84
2004-01-21,1147.62,861.37,11002.39,4963.03,2873.86
2004-01-20,1138.77,861.37,11103.1,4905.81,2859.58
2004-01-16,1139.83,847.95,10857.2,4569.14,2865.96
2004-01-15,1132.05,845.66,10665.15,4730.15,2840.8
2004-01-14,1130.52,849.62,10863,4781.92,2829.44
2004-01-13,1121.22,848.43,10849.68,4811.44,2801.97
2004-01-12,1127.23,850.79,10965.05,4850.11,2793.88
2004-01-09,1121.86,845.27,10965.05,5077.92,2800.16
2004-01-08,1131.92,824.15,10837.65,5028.21,2821.33
2004-01-07,1126.33,827.07,10757.82,5078.91,2782.52
2004-01-06,1123.67,823.43,10813.99,5182.86,2805.91
2004-01-05,1122.22,824.1,10825.17,5391.28,2808.07
2004-01-02,1108.48,821.26,10676.64,5363.06,2797.56
2003-12-31,1111.92,810.71,10676.64,5020.18,2760.66
2003-12-30,1109.64,810.71,10676.64,4883.33,2750.09
2003-12-29,1109.48,792.44,10500.62,4761.12,2744.2
2003-12-26,1095.89,788.85,10417.41,4664.06,2725.07
2003-12-24,1094.04,792.55,10371.27,4664.06,2725.07
2003-12-23,1096.02,801.88,10372.51,4615.11,2721.57
2003-12-22,1092.94,804.54,10372.51,4639.02,2714.09
2003-12-19,1088.67,811.2,10284.54,4523.75,2725.26
2003-12-18,1089.18,807.5,10104,4307.22,2714.73
2003-12-17,1076.48,800.09,10092.64,4207.8,2692.26
2003-12-16,1075.13,810.79,10271.6,4250.16,2697.14
2003-12-15,1068.04,822.16,10490.77,4289.86,2698.77
2003-12-12,1074.14,806.08,10169.66,4462.72,2685.39
2003-12-11,1071.21,791.13,10075.14,4422.69,2684.71
2003-12-10,1059.05,794.64,9910.56,4405.27,2660.73
2003-12-09,1060.18,787.35,10124.28,4332.94,2672.62
2003-12-08,1069.3,784.8,10045.34,4108.47,2651.41
2003-12-05,1061.5,789.41,10373.46,4077.27,2672.02
2003-12-04,1069.72,805.13,10429.99,4064.5,2693.43
2003-12-03,1064.73,808.34,10326.39,4101.66,2694.01
2003-12-02,1066.62,807.78,10410.15,4038.54,2666.97
2003-12-01,1070.12,807.39,10403.27,4003.26,2674.62
2003-11-28,1058.2,796.18,10100.57,3832.27,2630.47
2003-11-26,1058.45,782.65,10144.83,3664.71,2619.56
2003-11-25,1053.89,768.11,9960.2,3640.84,2625.31
2003-11-24,1052.08,753.65,9852.83,3572.73,2632.25
2003-11-21,1035.28,770.78,9852.83,3545.09,2578.24
2003-11-20,1033.65,769.45,9865.7,3596.09,2568.71
2003-11-19,1042.44,771.7,9614.6,3660.05,2574.66
2003-11-18,1034.15,800.97,9897.05,3750.84,2584.05
2003-11-17,1043.63,794.47,9786.83,3752.06,2586.05
2003-11-14,1050.35,809.89,10167.06,3785.06,2656.94
2003-11-13,1058.41,813.11,10337.67,3785.27,2636.78
2003-11-12,1058.56,796.31,10226.22,3721.48,2627.15
2003-11-10,1047.11,796.56,10504.54,3745.03,2633.07
2003-11-07,1053.21,804.05,10628.98,3793.51,2657.6
2003-11-06,1058.05,790.04,10552.3,3794.66,2626.68
2003-11-05,1051.81,805.51,10837.54,3851.68,2609.9
2003-11-04,1053.25,796.06,10847.97,3894.09,2627.32
2003-11-03,1059.02,791.96,10559.59,3881.85,2631.65
2003-10-31,1050.71,782.36,10559.59,3862.44,2575.04
2003-10-30,1046.94,785.94,10695.56,3831.49,2571.51
2003-10-29,1048.11,779.66,10739.22,3847.63,2556.16
2003-10-28,1046.79,775.36,10561.01,3803.41,2542.7
2003-10-27,1031.13,761.61,10454.12,3647.27,2512.32
2003-10-24,1028.91,748.17,10335.7,3575.52,2482.56
2003-10-23,1033.77,754.14,10335.16,3536.54,2489.07
2003-10-22,1030.36,779.28,10889.62,3744.2,2509.97
2003-10-21,1046.03,779.89,11031.52,3739.25,2560.14
2003-10-20,1044.68,776.44,11161.71,3772.32,2552.18
2003-10-17,1039.32,767.75,11037.89,3733.23,2550.82
2003-10-16,1050.07,776.97,11025.15,3737.38,2557.8
2003-10-15,1046.76,764.23,10899.95,3641.31,2571.41
2003-10-14,1049.48,766.52,10966.43,3591.82,2552.38
2003-10-10,1038.06,757.89,10786.04,3615.66,2518.44
2003-10-09,1038.73,736.16,10531.44,3576.47,2531.37
2003-10-08,1033.78,722.76,10542.2,3466.7,2473.88
2003-10-07,1039.25,727.09,10820.33,3368.94,2476.61
2003-10-06,1034.35,723.13,10740.14,3321.02,2497.1
2003-10-03,1029.85,715.24,10709.29,3307.42,2516.48
2003-10-02,1020.24,715.24,10593.53,3267.63,2434.63
2003-10-01,1018.22,704.29,10361.24,3221.21,2439.25
2003-09-30,995.97,697.52,10219.05,3221.21,2395.87
2003-09-29,1006.58,696.06,10229.57,3159.57,2440.12
2003-09-26,996.85,697.4,10318.44,3178.02,2447.92
2003-09-25,1003.27,713.52,10310.04,3174.14,2465.13
2003-09-24,1009.38,724.7,10502.29,3165.47,2477.34
2003-09-23,1029.03,718.84,10475.1,3091.53,2493.03
2003-09-22,1022.82,714.89,10475.1,2978.16,2514.11
2003-09-19,1036.3,748.25,10938.42,2974.06,2582.47
2003-09-18,1039.58,758.18,11033.32,3022.41,2608.58
2003-09-17,1025.97,766.59,10990.11,3130.33,2586.81
2003-09-16,1029.32,763.63,10887.03,3199.37,2585.28
2003-09-15,1014.81,753.61,10712.81,3229.08,2555.64
2003-09-12,1018.63,767.46,10712.81,3188.39,2546.78
2003-09-11,1016.42,767.46,10546.33,3188.39,2572.74
2003-09-10,1010.92,767.46,10856.32,3139.63,2565.52
2003-09-09,1023.17,767.46,10922.04,3229.14,2604.08
2003-09-08,1031.64,760.25,10683.76,3359.63,2635.6
2003-09-05,1021.39,761.55,10650.77,3357.02,2614.81
2003-09-04,1027.97,764.15,10646.95,3349.46,2638.8
2003-09-03,1026.27,766.32,10715.69,3357.85,2641.55
2003-09-02,1021.99,766.5,10690.08,3335.63,2599.8
2003-08-29,1008.01,759.47,10343.55,3340.18,2556.71
2003-08-28,1002.84,752.81,10225.22,3227.63,2575.99
2003-08-27,996.79,758.98,10308.99,3122.82,2560.76
2003-08-26,996.73,753,10332.57,3102.61,2537.14
2003-08-25,993.71,756.73,10276.64,3158.54,2565.03
2003-08-22,993.06,754.72,10281.17,3314.98,2593.55
2003-08-21,1003.27,754.34,10362.69,3259.02,2583.91
2003-08-20,1000.3,737.2,10292.06,3243.03,2562.65
2003-08-19,1002.35,740.13,10174.1,3191.67,2579.19
2003-08-18,999.74,730.1,10032.97,3229.67,2574
2003-08-15,990.67,727.01,9863.47,3169.98,2548.86
2003-08-14,990.51,727.01,9913.47,3185.26,2544.05
2003-08-13,984.03,713.08,9752.75,3167.59,2497.74
2003-08-12,990.35,701.3,9564.81,3145.73,2496.58
2003-08-11,980.59,704.58,9487.8,3095.31,2479.06
2003-08-08,977.59,704.14,9327.53,2989.97,2460.14
2003-08-07,974.12,709.81,9265.56,3013.67,2436.06
2003-08-06,967.08,707.88,9323.91,3064.78,2437.38
2003-08-05,965.46,721.84,9382.58,3143.73,2481.77
2003-08-04,982.82,718.54,9452.79,3182.28,2456.28
2003-08-01,980.15,727.26,9611.67,3109.54,2479.7
2003-07-31,990.31,713.52,9563.21,3038.89,2519.79
2003-07-30,987.49,714.15,9632.66,2979.84,2483.9
2003-07-29,989.28,722.33,9834.31,3017.81,2470.41
2003-07-28,996.52,717.8,9839.91,2958.19,2486.76
2003-07-25,998.68,705.09,9648.01,2863.32,2442.13
2003-07-24,981.6,702.94,9671,2849.16,2480.87
2003-07-23,988.61,695.74,9615.34,2823.99,2429.07
2003-07-22,988.11,699.7,9485.97,2933.12,2436.88
2003-07-21,978.8,693.5,9527.73,2992.12,2419.81
2003-07-18,993.32,699.35,9527.73,2983.66,2458.92
2003-07-17,981.73,716.48,9498.86,2934.34,2449.73
2003-07-16,994,716.48,9735.97,3035.73,2487.99
2003-07-15,1000.42,713.45,9751,3008.77,2503.36
2003-07-14,1003.86,720.1,9755.63,2982.4,2517.88
2003-07-11,998.14,704.15,9635.35,2895.19,2477.72
2003-07-10,988.7,700.51,9955.62,2908.71,2441.9
2003-07-09,1002.21,705.5,9990.95,2925.95,2473.62
2003-07-08,1007.84,708.34,9898.72,2804.42,2492.73
2003-07-07,1004.42,704.29,9795.16,2775.28,2486.01
2003-07-03,985.7,686.83,9624.8,2710.98,2421.64
2003-07-02,993.75,685.8,9592.24,2683.16,2420.35
2003-07-01,982.32,674.75,9278.49,2726.43,2366.86
2003-06-30,974.5,669.93,9083.11,2726.43,2419.51
2003-06-27,976.22,677.28,9104.06,2749.69,2453.49
2003-06-26,985.82,675.75,8923.41,2727.39,2452.86
2003-06-25,975.32,674.03,8932.26,2723.87,2453.73
2003-06-24,983.45,664.01,8919.26,2677.54,2446.78
2003-06-23,981.64,674.59,9137.14,2690.65,2450.57
2003-06-20,995.69,686.22,9120.39,2717.08,2515.33
2003-06-19,994.7,690.49,9110.51,2688,2491.99
2003-06-18,1010.09,675.75,9092.97,2655.28,2527.44
2003-06-17,1011.66,674.66,9033,2673.86,2505.99
2003-06-16,1010.74,657.82,8839.83,2658.98,2492.28
2003-06-13,988.61,665.24,8980.64,2692.81,2440.32
2003-06-12,998.51,657.95,8918.6,2623.41,2479.91
2003-06-11,997.48,651.29,8890.3,2549,2452.4
2003-06-10,984.84,649.75,8789.09,2533.81,2410.55
2003-06-09,975.93,650.35,8822.73,2552.12,2388.55
2003-06-06,987.76,642.38,8785.87,2521.71,2421.92
2003-06-05,990.14,642.38,8657.23,2516.2,2365.76
2003-06-04,986.24,640.27,8557.86,2510.19,2394.79
2003-06-03,971.56,636.94,8564.49,2510.19,2366.31
2003-06-02,967,648.71,8547.17,2517.57,2379.39
2003-05-30,963.59,633.42,8424.51,2460.23,2330.06
2003-05-29,949.64,632.43,8375.36,2441.2,2310.83
2003-05-28,953.22,628.36,8234.18,2474.51,2309.33
2003-05-27,951.48,614.3,8120.24,2457.59,2259.35
2003-05-23,933.22,611.51,8184.76,2397.63,2246.58
2003-05-22,931.87,595.38,8051.66,2397.99,2261.98
2003-05-21,923.42,600.57,8018.51,2325.3,2229.43
2003-05-20,919.73,602.08,8059.48,2255.69,2249.06
2003-05-19,920.77,596.36,8039.13,2244.17,2248.03
2003-05-16,944.3,610.81,8117.29,2221.08,2349.13
2003-05-15,946.67,619.35,8123.4,2218.94,2344.01
2003-05-14,939.28,609.97,8244.91,2206.87,2309.93
2003-05-13,942.3,614.07,8190.26,2209.91,2312.9
2003-05-12,945.11,631.04,8221.12,2192.07,2318
2003-05-09,933.41,619.11,8152.16,2153.79,2314.1
2003-05-08,920.27,618.08,8031.55,2191.01,2287.24
2003-05-07,929.62,618.08,8109.77,2191.01,2357.14
2003-05-06,934.39,604.33,8083.56,2202.36,2389.7
2003-05-05,926.55,597.44,7907.19,2224,2351.65
2003-05-02,930.08,597.44,7907.19,2199.6,2321.9
2003-05-01,916.3,599.35,7863.29,2204.85,2324.23
2003-04-30,916.92,599.35,7831.42,2204.85,2324.23
2003-04-29,917.84,597.36,7607.88,2205.03,2322.27
2003-04-28,914.84,569.02,7607.88,2133.41,2344.02
2003-04-25,898.81,566.63,7699.5,2088.17,2271.92
2003-04-24,911.43,588.35,7854.57,2071.91,2310.87
2003-04-23,919.02,598.09,7793.38,2081.93,2365.97
2003-04-22,911.37,603.32,7790.46,2162.22,2343.59
2003-04-21,892.01,620.83,7969.08,2192.47,2324.27
2003-04-17,893.58,612.72,7821.9,2192.47,2324.27
2003-04-16,879.91,621.34,7879.49,2194.27,2294.95
2003-04-15,890.81,604.99,7838.83,2180.21,2317.72
2003-04-14,885.23,594.4,7752.1,2176.73,2273.96
2003-04-11,868.3,582.97,7816.49,2194.36,2247.47
2003-04-10,871.58,577.73,7980.12,2179.38,2222.4
2003-04-09,865.99,569.47,8057.61,2173.21,2279.52
2003-04-08,878.29,587.32,8131.41,2186.72,2282.24
2003-04-07,879.93,585.9,8249.98,2199.85,2314.54
2003-04-04,878.85,558.01,8074.12,2196.2,2223.17
2003-04-03,876.45,545.24,8017.75,2187.77,2182.97
2003-04-02,880.9,542.92,8069.85,2200.23,2160.23
2003-04-01,858.48,538.56,7986.72,2191.7,2067.23
2003-03-31,848.18,535.7,7972.71,2187.04,2036.86
2003-03-28,863.5,556.33,8280.16,2232.03,2132.11
2003-03-27,868.52,549.26,8368.67,2179.14,2132.51
2003-03-26,869.95,554.79,8351.92,2178.6,2172.64
2003-03-25,874.74,554.98,8238.76,2155.68,2184.98
2003-03-24,864.23,569.85,8435.07,2152.22,2124.78
2003-03-21,895.79,575.77,8195.05,2147.53,2249.11
2003-03-20,875.67,568.46,8195.05,2140.04,2156.89
2003-03-19,874.02,541.78,8051.04,2135.24,2187.16
